PreferenceID,Age,Gender,Education,Caste,Profession,Residence,Religion,Height_cm,Extras,userID
P2307,28,Female,LLM,Brahmin,Law Firm,rural,Hindu,157,,2307
P2308,36,Male,MSC B.Ed,SC,MNC-IT,rural,Hindu,154,,2308
P2309,28,Male,MA,SC,IT,rural,Christian,132,,2309
P2310,27,Male,B.Tech MBA,Brahmin,IT,urban,Hindu,157,,2310
P2311,37,Male,MA,General,IT,urban,Christian,152,,2311
P2312,20,Male,B.Tech,Biswas,Business,urban,Hindu,157,,2312
P2313,32,Male,B.Tech,Brahmin,MNC-IT,rural,Hindu,154,,2313
P2314,39,Male,MBA,Brahmin,Business,rural,Others,162,,2314
P2315,28,Female,BA,Kayastha,Pharma Co B'loe,rural,Hindu,152,,2315
P2316,22,Female,BA B.Ed,SC,Digital Marketting B'lore,rural,Hindu,162,,2316
P2317,26,Male,LLM,Kayastha,Bank,urban,Christian,157,,2317
P2318,26,Female,BA B.Ed,Kayastha,Business,rural,Muslim,154,,2318
P2319,33,Female,MSC B.Ed,Kayastha,IT,rural,Muslim,154,,2319
P2320,34,Female,MA,Sunni,12LPA,urban,Muslim,162,,2320
P2321,24,Female,MA B.Ed,Kayastha,Pharma Co B'loe,urban,Hindu,157,,2321
P2322,18,Male,MSC B.Ed,General,IT,rural,Hindu,154,,2322
P2323,19,Male,LLB,Brahmin,Business,rural,Hindu,162,,2323
P2324,21,Female,MSC B.Ed,Kayastha,Digital Marketting B'lore,rural,Hindu,132,,2324
P2325,30,Female,BSc,Kayastha,Hospital Nurse,urban,Others,154,,2325
P2326,38,Male,BA B.Ed,Sunni,IT,rural,Hindu,162,,2326
P2327,18,Male,MA,General,MNC-IT,urban,Muslim,132,,2327
P2328,22,Female,MA B.Ed,Kayastha,MNC-IT,rural,Hindu,157,,2328
P2329,30,Female,B.Tech,General,Pharma Co B'loe,rural,Muslim,157,,2329
P2330,20,Male,MBA,Brahmin,Advocate,rural,Hindu,162,,2330
P2331,19,Male,MBA,Banerjee,Researcg-Scholar-germany,urban,Others,162,,2331
P2332,30,Male,MA,Kayastha,IT,rural,Hindu,154,,2332
P2333,31,Female,MA B.Ed,General,MNC-IT,rural,Hindu,152,,2333
P2334,26,Female,MA,SC,Business,urban,Hindu,152,,2334
P2335,20,Female,MSC B.Ed,Kayastha,IT,rural,Hindu,162,,2335
P2336,33,Male,BA,General,MNC-IT,rural,Christian,152,,2336
P2337,33,Male,BA,Brahmin,Hospital Nurse,urban,Others,157,,2337
P2338,31,Female,BA,SC,Hospital Nurse,urban,Hindu,132,,2338
P2339,33,Female,MBA,Swarnakar,IT,rural,Muslim,154,,2339
P2340,28,Female,MA B.Ed,Kayastha,IT,rural,Hindu,162,,2340
P2341,28,Male,B.Tech,OBC,20LPA,urban,Christian,154,,2341
P2342,34,Female,MA B.Ed,SC,Digital Marketting B'lore,urban,Hindu,152,,2342
P2343,33,Male,MA,SC,IT,rural,Hindu,154,,2343
P2344,38,Female,LLM,Brahmin,IT,urban,Hindu,157,,2344
P2345,25,Male,MBA,Sunni,MNC-IT,rural,Hindu,157,,2345
P2346,32,Male,BA,General,IT,urban,Others,132,,2346
P2347,22,Female,MBA,Sunni,IT,rural,Hindu,154,,2347
P2348,39,Female,MBA,Sunni,IT,urban,Hindu,152,,2348
P2349,28,Male,MA B.Ed,SC,Business,rural,Hindu,154,,2349
P2350,27,Female,BA B.Ed,General,Business,rural,Hindu,154,,2350
P2351,24,Male,B.Tech MBA,Brahmin,20LPA,rural,Hindu,152,,2351
P2352,18,Male,LLM,OBC,IT,rural,Hindu,154,,2352
P2353,21,Female,MBA,General,Business,rural,Muslim,152,,2353
P2354,26,Female,MA,General,IT,urban,Muslim,154,,2354
P2355,35,Male,MSC B.Ed,Brahmin,MNC-IT,rural,Hindu,132,,2355
P2356,21,Male,BSc,Kayastha,12LPA,urban,Hindu,162,,2356
P2357,28,Male,BA,OBC,Pharma Co B'loe,urban,Hindu,157,,2357
P2358,35,Male,BA,Brahmin,MNC-IT,urban,Others,132,,2358
P2359,38,Male,PhD,SC,20LPA,urban,Muslim,132,,2359
P2360,36,Female,MBA,Brahmin,MNC-IT,rural,Muslim,132,,2360
P2361,21,Female,MSC B.Ed,SC,12LPA,rural,Christian,132,,2361
P2362,25,Female,B.Tech MBA,Swarnakar,Researcg-Scholar-germany,rural,Muslim,154,,2362
P2363,21,Female,MBA,SC,College lecturer,rural,Hindu,132,,2363
P2364,24,Male,B.Tech,Kayastha,IT,urban,Christian,154,,2364
P2365,21,Male,MBA,Baisya,IT,rural,Muslim,162,,2365
P2366,25,Female,LLB,Brahmin,20LPA,urban,Christian,162,,2366
P2367,22,Female,BA,Brahmin,MNC-IT,rural,Hindu,152,,2367
P2368,23,Female,LLM,Tili,Bank,urban,Christian,154,,2368
P2369,21,Male,MA B.Ed,Kayastha,Advocate,rural,Hindu,152,,2369
P2370,39,Male,BSc,Brahmin,Business,rural,Others,152,,2370
P2371,24,Male,B.Tech,OBC,MNC-IT,urban,Hindu,154,,2371
P2372,35,Male,MBA,OBC,Bank,rural,Hindu,154,,2372
P2373,27,Male,B.Tech MBA,Kayastha,Business,rural,Muslim,132,,2373
P2374,35,Female,PhD,Brahmin,Hospital Nurse,rural,Christian,157,,2374
P2375,20,Female,MBA,Kayastha,IT,urban,Hindu,152,,2375
P2376,32,Female,BA,Kayastha,12LPA,rural,Others,154,,2376
P2377,31,Male,BA,Sunni,Business,urban,Hindu,162,,2377
P2378,24,Female,B.Tech,SC,MNC-IT,rural,Hindu,132,,2378
P2379,20,Female,MA,General,IT,rural,Hindu,132,,2379
P2380,30,Female,PhD,Sunni,College lecturer,urban,Muslim,154,,2380
P2381,30,Male,MBA,Kayastha,MNC-IT,rural,Christian,152,,2381
P2382,27,Male,B.Tech,Brahmin,IT,rural,Christian,157,,2382
P2383,24,Male,MSC B.Ed,Brahmin,Digital Marketting B'lore,rural,Hindu,157,,2383
P2384,32,Male,MA,General,Advocate,urban,Hindu,152,,2384
P2385,30,Female,MA B.Ed,Kayastha,Business,urban,Christian,154,,2385
P2386,35,Male,MA,Kayastha,Business,urban,Hindu,152,,2386
P2387,20,Male,BA B.Ed,OBC,Researcg-Scholar-germany,rural,Muslim,132,,2387
P2388,32,Male,B.Tech,SC,Business,rural,Hindu,132,,2388
P2389,35,Male,MA B.Ed,Kayastha,MNC-IT,urban,Others,157,,2389
P2390,34,Male,MSC B.Ed,Brahmin,Law Firm,urban,Hindu,132,,2390
P2391,37,Female,MSC B.Ed,Brahmin,Bank,urban,Hindu,157,,2391
P2392,27,Male,MSC B.Ed,Swarnakar,Business,rural,Hindu,154,,2392
P2393,23,Male,MBA,Brahmin,IT,rural,Sikh,154,,2393
P2394,22,Female,MSC B.Ed,General,IT,rural,Hindu,132,,2394
P2395,28,Female,B.Tech,Sunni,Pharma Co B'loe,urban,Hindu,152,,2395
P2396,29,Female,MBA,General,Advocate,urban,Hindu,157,,2396
P2397,27,Female,MA,General,College lecturer,urban,Christian,162,,2397
P2398,38,Male,MSC B.Ed,OBC,IT,rural,Hindu,154,,2398
P2399,20,Female,BSc,Baisya,MNC-IT,rural,Hindu,162,,2399
P2400,31,Male,MA,SC,Bank,rural,Hindu,152,,2400
P2401,39,Female,BSc,Brahmin,College lecturer,rural,Hindu,132,,2401
P2402,28,Male,MSC B.Ed,Brahmin,IT,urban,Others,154,,2402
P2403,29,Male,B.Tech,General,IT,urban,Hindu,157,,2403
P2404,24,Male,BA,Kayastha,MNC-IT,rural,Christian,152,,2404
P2405,26,Male,MA,General,MNC-IT,rural,Hindu,162,,2405
P2406,18,Male,MBA,Baisya,Researcg-Scholar-germany,rural,Others,152,,2406
P2407,19,Female,B.Tech,General,College lecturer,urban,Sikh,154,,2407
P2408,27,Female,BA,SC,Law Firm,rural,Christian,162,,2408
P2409,22,Female,MSC B.Ed,Brahmin,Law Firm,rural,Sikh,162,,2409
P2410,18,Male,BA,Sunni,IT,urban,Hindu,154,,2410
P2411,25,Male,BSc,SC,15LPA,rural,Muslim,132,,2411
P2412,22,Male,BA,Baisya,IT,rural,Hindu,162,,2412
P2413,27,Female,MA B.Ed,Brahmin,IT,rural,Sikh,154,,2413
P2414,36,Female,B.Tech MBA,Brahmin,12LPA,urban,Others,132,,2414
P2415,27,Female,MA,Kayastha,Advocate,rural,Hindu,154,,2415
P2416,33,Male,MSC B.Ed,Kayastha,Digital Marketting B'lore,rural,Sikh,157,,2416
P2417,25,Female,MA,Brahmin,Pharma Co B'loe,rural,Muslim,132,,2417
P2418,21,Female,MSC B.Ed,General,Business,urban,Hindu,152,,2418
P2419,37,Male,MA B.Ed,Brahmin,Researcg-Scholar-germany,rural,Hindu,152,,2419
P2420,36,Female,B.Tech,Kayastha,Hospital Nurse,rural,Muslim,154,,2420
P2421,19,Male,B.Tech,Banerjee,Law Firm,rural,Hindu,154,,2421
P2422,23,Male,MSC B.Ed,Brahmin,IT,urban,Muslim,132,,2422
P2423,36,Female,B.Tech,SC,Researcg-Scholar-germany,rural,Others,162,,2423
P2424,27,Male,MA B.Ed,OBC,Researcg-Scholar-germany,urban,Sikh,162,,2424
P2425,19,Male,MA,Kayastha,MNC-IT,urban,Muslim,154,,2425
P2426,38,Male,MA,Brahmin,20LPA,rural,Hindu,157,,2426
P2427,22,Female,MSC B.Ed,Kayastha,MNC-IT,urban,Muslim,154,,2427
P2428,39,Male,BA B.Ed,Kayastha,Law Firm,rural,Hindu,162,,2428
P2429,31,Female,MBA,SC,Business,rural,Hindu,157,,2429
P2430,24,Female,MBA,Brahmin,Bank,rural,Hindu,154,,2430
P2431,25,Female,MA B.Ed,Sunni,Business,rural,Muslim,152,,2431
P2432,37,Female,BSc,Brahmin,12LPA,rural,Hindu,162,,2432
P2433,19,Male,MA,Brahmin,Business,rural,Hindu,162,,2433
P2434,37,Male,PhD,SC,Advocate,urban,Hindu,132,,2434
P2435,29,Female,MSC B.Ed,Baisya,Law Firm,rural,Hindu,162,,2435
P2436,32,Male,MA,Brahmin,Law Firm,urban,Muslim,162,,2436
P2437,22,Female,MA B.Ed,OBC,College lecturer,urban,Hindu,132,,2437
P2438,32,Female,MA,Baisya,Business,urban,Hindu,157,,2438
P2439,36,Male,MSC B.Ed,Baisya,Bank,urban,Hindu,157,,2439
P2440,39,Female,B.Tech,Kayastha,15LPA,urban,Muslim,162,,2440
P2441,30,Male,MA B.Ed,Kayastha,College lecturer,urban,Sikh,132,,2441
P2442,22,Male,B.Tech MBA,General,IT,rural,Hindu,132,,2442
P2443,26,Female,BA,OBC,15LPA,urban,Others,132,,2443
P2444,21,Female,B.Tech,Brahmin,12LPA,urban,Hindu,152,,2444
P2445,20,Female,MBA,Brahmin,Pharma Co B'loe,rural,Hindu,162,,2445
P2446,18,Female,MSC B.Ed,Kayastha,Hospital Nurse,rural,Others,154,,2446
P2447,23,Male,B.Tech,Sunni,Business,rural,Hindu,157,,2447
P2448,23,Male,BA,Kayastha,IT,urban,Christian,162,,2448
P2449,34,Male,MBA,Kayastha,Business,urban,Muslim,157,,2449
P2450,36,Female,MBA,Brahmin,12LPA,urban,Hindu,162,,2450
P2451,34,Male,MA,General,Business,urban,Hindu,154,,2451
P2452,35,Female,B.Tech MBA,Kayastha,Business,urban,Hindu,152,,2452
P2453,21,Male,Bcom,Kayastha,12LPA,rural,Hindu,157,,2453
P2454,38,Female,MA,Kayastha,Law Firm,urban,Muslim,154,,2454
P2455,21,Female,MBA,SC,Researcg-Scholar-germany,urban,Hindu,132,,2455
P2456,18,Male,BA,SC,IT,rural,Others,132,,2456
P2457,20,Male,MSC B.Ed,Brahmin,Pharma Co B'loe,rural,Hindu,154,,2457
P2458,25,Female,MA,Baisya,Business,urban,Sikh,152,,2458
P2459,37,Male,B.Tech MBA,OBC,20LPA,urban,Hindu,162,,2459
P2460,34,Male,B.Tech,Kayastha,Pharma Co B'loe,rural,Hindu,132,,2460
P2461,35,Male,BA,Brahmin,Bank,urban,Hindu,152,,2461
P2462,33,Male,B.Tech,Tili,MNC-IT,urban,Hindu,157,,2462
P2463,32,Male,MA,Kayastha,Pharma Co B'loe,urban,Hindu,162,,2463
P2464,21,Female,B.Tech,SC,Business,urban,Hindu,162,,2464
P2465,32,Male,BA,SC,Business,urban,Hindu,152,,2465
P2466,37,Female,MBA,Brahmin,MNC-IT,urban,Hindu,157,,2466
P2467,39,Male,B.Tech,General,IT,urban,Others,154,,2467
P2468,30,Female,MBA,Brahmin,Business,rural,Muslim,132,,2468
P2469,22,Male,B.Tech,Sunni,MNC-IT,urban,Hindu,162,,2469
P2470,35,Female,BA,OBC,12LPA,rural,Muslim,154,,2470
P2471,39,Female,MSC B.Ed,Brahmin,Bank,urban,Hindu,152,,2471
P2472,23,Male,MA B.Ed,Namasudra,15LPA,rural,Christian,162,,2472
P2473,25,Female,MA,Brahmin,Advocate,rural,Hindu,157,,2473
P2474,18,Male,BA,Kayastha,Bank,urban,Muslim,157,,2474
P2475,37,Female,Bcom,OBC,College lecturer,rural,Hindu,154,,2475
P2476,33,Male,BA,OBC,Business,urban,Muslim,132,,2476
P2477,32,Female,MSC B.Ed,Bhattacharya,15LPA,rural,Christian,152,,2477
P2478,36,Female,MA,Chatterjee,Bank,urban,Christian,157,,2478
P2479,35,Male,BA B.Ed,Brahmin,15LPA,rural,Muslim,152,,2479
P2480,24,Male,B.Tech,Brahmin,Business,rural,Hindu,152,,2480
P2481,29,Male,MBA,Brahmin,IT,urban,Muslim,157,,2481
P2482,24,Male,LLB,Baisya,15LPA,urban,Others,132,,2482
P2483,38,Male,MA,Brahmin,Bank,rural,Hindu,132,,2483
P2484,27,Male,MBA,Brahmin,Digital Marketting B'lore,urban,Hindu,162,,2484
P2485,36,Female,BA,Kayastha,Business,rural,Hindu,162,,2485
P2486,28,Female,MBA,General,Bank,urban,Hindu,162,,2486
P2487,26,Male,BSc,Kayastha,Digital Marketting B'lore,urban,Muslim,152,,2487
P2488,34,Female,MA,Sunni,20LPA,urban,Muslim,157,,2488
P2489,21,Female,MA B.Ed,Sunni,Pharma Co B'loe,rural,Others,162,,2489
P2490,32,Female,B.Tech,Kayastha,MNC-IT,urban,Hindu,162,,2490
P2491,36,Female,MA B.Ed,General,IT,rural,Muslim,157,,2491
P2492,39,Male,MA B.Ed,General,Bank,rural,Muslim,152,,2492
P2493,36,Male,LLB,OBC,IT,rural,Muslim,154,,2493
P2494,35,Female,MBA,Brahmin,MNC-IT,urban,Others,157,,2494
P2495,28,Female,MA,SC,Law Firm,urban,Others,157,,2495
P2496,33,Female,MSC B.Ed,Brahmin,IT,rural,Muslim,162,,2496
P2497,22,Male,MA,Kayastha,Pharma Co B'loe,rural,Christian,162,,2497
P2498,30,Female,Bcom,Kumbhakar,Business,urban,Muslim,132,,2498
P2499,19,Female,MSC B.Ed,Brahmin,MNC-IT,rural,Sikh,162,,2499
P2500,24,Female,MBA,Baisya,Advocate,urban,Hindu,157,,2500
P2501,24,Female,B.Tech,Kandi,IT,urban,Muslim,154,,2501
P2502,35,Male,MBA,Kayastha,12LPA,urban,Sikh,154,,2502
P2503,33,Female,B.Tech,Brahmin,MNC-IT,rural,Hindu,132,,2503
P2504,33,Female,B.Tech,Kayastha,Business,urban,Muslim,157,,2504
P2505,27,Female,B.Tech,SC,MNC-IT,rural,Hindu,157,,2505
P2506,24,Male,B.Tech,OBC,MNC-IT,urban,Muslim,162,,2506
P2507,35,Male,MSC B.Ed,SC,IT,urban,Hindu,152,,2507
P2508,23,Female,MA,Baisya,15LPA,urban,Hindu,132,,2508
P2509,26,Male,MA,Brahmin,15LPA,urban,Hindu,157,,2509
P2510,36,Female,LLB,Baisya,12LPA,rural,Hindu,162,,2510
P2511,28,Male,MA B.Ed,Swarnakar,IT,rural,Muslim,152,,2511
P2512,36,Male,MA,General,Hospital Nurse,rural,Muslim,154,,2512
P2513,38,Female,BA,SC,Business,rural,Hindu,132,,2513
P2514,27,Male,BA,General,MNC-IT,rural,Muslim,152,,2514
P2515,38,Male,MSC B.Ed,Brahmin,Bank,rural,Muslim,154,,2515
P2516,25,Female,BA,Kayastha,IT,urban,Hindu,162,,2516
P2517,38,Male,MA,General,Advocate,urban,Muslim,157,,2517
P2518,21,Male,B.Tech MBA,Brahmin,Advocate,rural,Hindu,132,,2518
P2519,26,Male,BA,General,MNC-IT,urban,Hindu,152,,2519
P2520,31,Female,B.Tech,OBC,IT,urban,Christian,152,,2520
P2521,22,Female,MA,Kayastha,College lecturer,urban,Hindu,154,,2521
P2522,33,Male,MA B.Ed,Brahmin,MNC-IT,urban,Hindu,162,,2522
P2523,22,Female,PhD,Sunni,Business,rural,Hindu,162,,2523
P2524,20,Female,MBA,Baisya,12LPA,urban,Hindu,152,,2524
P2525,32,Male,MSC B.Ed,Sunni,Business,rural,Muslim,152,,2525
P2526,18,Male,B.Tech,Baisya,IT,urban,Muslim,132,,2526
P2527,20,Female,MA,Kayastha,MNC-IT,urban,Hindu,132,,2527
P2528,31,Female,MBA,Tili,Bank,urban,Hindu,162,,2528
P2529,35,Female,MA B.Ed,Sunni,Law Firm,urban,Hindu,154,,2529
P2530,30,Male,MBA,General,Business,urban,Muslim,152,,2530
P2531,29,Male,BA,OBC,Business,urban,Hindu,152,,2531
P2532,26,Male,MSC B.Ed,Brahmin,20LPA,urban,Hindu,157,,2532
P2533,38,Male,B.Tech,Kayastha,Hospital Nurse,urban,Muslim,132,,2533
P2534,35,Female,BA B.Ed,Brahmin,College lecturer,rural,Sikh,152,,2534
P2535,21,Female,MA B.Ed,Brahmin,Pharma Co B'loe,urban,Hindu,132,,2535
P2536,38,Female,MBA,Brahmin,Business,urban,Hindu,152,,2536
P2537,18,Male,B.Tech,SC,Business,rural,Muslim,152,,2537
P2538,20,Male,MSC B.Ed,OBC,MNC-IT,urban,Sikh,154,,2538
P2539,26,Female,PhD,Brahmin,IT,rural,Christian,157,,2539
P2540,35,Male,MA B.Ed,Brahmin,Law Firm,rural,Hindu,132,,2540
P2541,19,Female,MA,Kayastha,IT,rural,Hindu,132,,2541
P2542,32,Male,MBA,Brahmin,Bank,rural,Hindu,154,,2542
P2543,30,Female,B.Tech MBA,Brahmin,Pharma Co B'loe,rural,Hindu,157,,2543
P2544,20,Male,MA,SC,Bank,urban,Muslim,162,,2544
P2545,37,Female,BA,Baisya,Advocate,urban,Others,132,,2545
P2546,34,Female,B.Tech,Brahmin,MNC-IT,urban,Hindu,152,,2546
P2547,20,Male,MBA,SC,MNC-IT,urban,Hindu,162,,2547
P2548,27,Male,MA B.Ed,Baisya,MNC-IT,urban,Hindu,132,,2548
P2549,38,Female,BA B.Ed,Kayastha,MNC-IT,rural,Sikh,162,,2549
P2550,33,Male,B.Tech MBA,SC,Digital Marketting B'lore,urban,Hindu,154,,2550
P2551,23,Male,BA,SC,MNC-IT,urban,Hindu,154,,2551
P2552,25,Female,MA B.Ed,Baisya,College lecturer,rural,Hindu,132,,2552
P2553,21,Male,B.Tech,Kayastha,IT,urban,Christian,162,,2553
P2554,25,Female,Bcom,OBC,Bank,urban,Hindu,157,,2554
P2555,29,Male,MBA,General,IT,rural,Hindu,152,,2555
P2556,33,Female,B.Tech MBA,General,Bank,urban,Hindu,152,,2556
P2557,28,Male,Bcom,Brahmin,Hospital Nurse,urban,Hindu,132,,2557
P2558,21,Female,MBA,Kayastha,Business,urban,Muslim,132,,2558
P2559,38,Male,MA B.Ed,Baisya,Bank,rural,Hindu,154,,2559
P2560,21,Female,MBA,SC,Bank,urban,Christian,162,,2560
P2561,36,Male,MBA,Kayastha,20LPA,rural,Hindu,157,,2561
P2562,22,Female,MSC B.Ed,Brahmin,15LPA,rural,Hindu,132,,2562
P2563,31,Female,MSC B.Ed,OBC,College lecturer,urban,Others,152,,2563
P2564,39,Male,PhD,OBC,MNC-IT,rural,Sikh,132,,2564
P2565,27,Male,MA,Brahmin,Business,urban,Others,132,,2565
P2566,24,Female,B.Tech,Kayastha,Business,rural,Muslim,162,,2566
P2567,28,Male,B.Tech,SC,Business,urban,Hindu,132,,2567
P2568,37,Male,BA B.Ed,OBC,IT,rural,Sikh,152,,2568
P2569,33,Male,MBA,Brahmin,Bank,urban,Hindu,152,,2569
P2570,28,Male,MSC B.Ed,Kayastha,Law Firm,urban,Hindu,132,,2570
P2571,39,Male,B.Tech,General,Digital Marketting B'lore,rural,Hindu,152,,2571
P2572,37,Female,MA B.Ed,Brahmin,12LPA,urban,Hindu,152,,2572
P2573,29,Male,BA B.Ed,Brahmin,MNC-IT,rural,Hindu,152,,2573
P2574,31,Male,BSc,Brahmin,Business,rural,Muslim,132,,2574
P2575,22,Male,BSc,Brahmin,Researcg-Scholar-germany,rural,Hindu,152,,2575
P2576,33,Female,MA,OBC,Pharma Co B'loe,rural,Muslim,132,,2576
P2577,18,Female,MSC B.Ed,OBC,Digital Marketting B'lore,urban,Hindu,132,,2577
P2578,32,Male,MSC B.Ed,General,15LPA,urban,Christian,152,,2578
P2579,21,Male,BA,Kumbhakar,IT,urban,Hindu,152,,2579
P2580,19,Female,BA B.Ed,SC,Bank,urban,Sikh,152,,2580
P2581,28,Female,MSC B.Ed,Brahmin,IT,urban,Muslim,152,,2581
P2582,38,Female,BA,General,Business,urban,Hindu,154,,2582
P2583,24,Male,BA,SC,Business,urban,Muslim,132,,2583
P2584,21,Female,BA,OBC,Business,rural,Hindu,154,,2584
P2585,22,Male,B.Tech MBA,Kayastha,Business,urban,Hindu,152,,2585
P2586,35,Male,MA,General,Bank,rural,Hindu,154,,2586
P2587,26,Male,MA B.Ed,OBC,IT,urban,Hindu,162,,2587
P2588,35,Male,MA,Sadgop,Business,urban,Hindu,154,,2588
P2589,34,Female,BA,Brahmin,IT,urban,Christian,154,,2589
P2590,22,Male,BA,OBC,Business,rural,Hindu,152,,2590
P2591,27,Male,B.Tech,Kumbhakar,IT,urban,Muslim,157,,2591
P2592,23,Female,MSC B.Ed,SC,Bank,rural,Hindu,132,,2592
P2593,27,Male,BA,Kumbhakar,IT,urban,Muslim,154,,2593
P2594,25,Female,MBA,Kayastha,Digital Marketting B'lore,rural,Hindu,154,,2594
P2595,32,Male,BA,OBC,College lecturer,rural,Hindu,132,,2595
P2596,37,Female,MSC B.Ed,Sunni,12LPA,rural,Others,157,,2596
P2597,22,Female,BA,Baisya,12LPA,urban,Hindu,132,,2597
P2598,23,Male,MA B.Ed,OBC,IT,rural,Hindu,152,,2598
P2599,37,Female,MSC B.Ed,Chatterjee,Bank,rural,Others,162,,2599
P2600,19,Female,MA,Baisya,IT,rural,Hindu,157,,2600
P2601,37,Male,Bcom,OBC,20LPA,urban,Hindu,152,,2601
P2602,29,Female,MBA,Ganguly,MNC-IT,rural,Christian,162,,2602
P2603,39,Female,MA,Brahmin,12LPA,urban,Others,154,,2603
P2604,29,Female,MSC B.Ed,Brahmin,IT,rural,Hindu,132,,2604
P2605,24,Female,MA,Sunni,Bank,urban,Hindu,162,,2605
P2606,20,Female,Bcom,Kayastha,IT,rural,Muslim,157,,2606
P2607,25,Female,B.Tech MBA,General,MNC-IT,rural,Hindu,132,,2607
P2608,28,Male,MA B.Ed,Kayastha,Bank,urban,Hindu,162,,2608
P2609,20,Male,B.Tech MBA,General,College lecturer,rural,Hindu,132,,2609
P2610,35,Male,BA,Sadgop,MNC-IT,rural,Hindu,152,,2610
P2611,36,Male,BA,Chatterjee,20LPA,rural,Muslim,132,,2611
P2612,21,Male,BA,Brahmin,15LPA,urban,Hindu,162,,2612
P2613,23,Female,MSC B.Ed,Baisya,IT,urban,Hindu,157,,2613
P2614,39,Female,MSC B.Ed,OBC,MNC-IT,rural,Muslim,157,,2614
P2615,36,Female,B.Tech,Kayastha,MNC-IT,rural,Hindu,132,,2615
P2616,33,Female,MA B.Ed,General,Business,urban,Muslim,152,,2616
P2617,32,Female,B.Tech MBA,Brahmin,IT,urban,Hindu,152,,2617
P2618,25,Female,MSC B.Ed,Brahmin,Pharma Co B'loe,rural,Muslim,154,,2618
P2619,19,Female,BSc,SC,College lecturer,urban,Muslim,157,,2619
P2620,26,Female,LLM,OBC,IT,rural,Hindu,162,,2620
P2621,20,Male,MA,SC,Advocate,urban,Hindu,162,,2621
P2622,30,Female,MA B.Ed,Brahmin,IT,rural,Hindu,157,,2622
P2623,27,Female,MSC B.Ed,Brahmin,20LPA,urban,Hindu,152,,2623
P2624,29,Male,B.Tech,Brahmin,Business,urban,Hindu,132,,2624
P2625,36,Female,MBA,OBC,20LPA,urban,Hindu,162,,2625
P2626,20,Male,MBA,Kayastha,MNC-IT,urban,Hindu,152,,2626
P2627,39,Female,MSC B.Ed,Tili,15LPA,rural,Muslim,132,,2627
P2628,36,Female,B.Tech MBA,Sunni,Researcg-Scholar-germany,rural,Sikh,152,,2628
P2629,23,Male,MBA,Kayastha,Law Firm,urban,Hindu,152,,2629
P2630,36,Female,B.Tech,Brahmin,Business,urban,Hindu,154,,2630
P2631,25,Female,BA,Baisya,MNC-IT,urban,Others,154,,2631
P2632,27,Male,MSC B.Ed,Kayastha,MNC-IT,urban,Muslim,154,,2632
P2633,31,Female,BSc,SC,Business,urban,Muslim,132,,2633
P2634,36,Female,MA B.Ed,Brahmin,Hospital Nurse,rural,Muslim,162,,2634
P2635,33,Male,BA,OBC,Advocate,urban,Hindu,132,,2635
P2636,20,Female,MBA,Brahmin,Bank,rural,Hindu,162,,2636
P2637,26,Male,MSC B.Ed,OBC,MNC-IT,rural,Hindu,152,,2637
P2638,26,Female,BA,Baisya,15LPA,rural,Hindu,157,,2638
P2639,19,Female,MSC B.Ed,Kayastha,Researcg-Scholar-germany,rural,Others,162,,2639
P2640,24,Female,BSc,Baisya,Researcg-Scholar-germany,rural,Hindu,154,,2640
P2641,22,Male,MBA,Sunni,IT,urban,Hindu,162,,2641
P2642,32,Female,MA,SC,Business,rural,Muslim,157,,2642
P2643,34,Female,MSC B.Ed,Kayastha,MNC-IT,rural,Christian,162,,2643
P2644,31,Female,MA,Tili,MNC-IT,rural,Hindu,162,,2644
P2645,33,Male,PhD,General,MNC-IT,urban,Hindu,162,,2645
P2646,30,Female,MA B.Ed,SC,Advocate,urban,Hindu,157,,2646
P2647,21,Female,B.Tech MBA,Brahmin,Business,rural,Hindu,154,,2647
P2648,26,Male,PhD,Brahmin,MNC-IT,rural,Muslim,152,,2648
P2649,32,Male,MSC B.Ed,Brahmin,Business,rural,Hindu,154,,2649
P2650,39,Female,BA B.Ed,Brahmin,12LPA,rural,Hindu,157,,2650
P2651,30,Male,MA B.Ed,Kayastha,IT,rural,Christian,132,,2651
P2652,22,Female,MSC B.Ed,Brahmin,Digital Marketting B'lore,urban,Hindu,154,,2652
P2653,31,Female,MSC B.Ed,Kayastha,Digital Marketting B'lore,urban,Hindu,154,,2653
P2654,32,Male,B.Tech MBA,OBC,Law Firm,urban,Muslim,152,,2654
P2655,33,Female,MSC B.Ed,Baisya,IT,rural,Sikh,157,,2655
P2656,36,Male,B.Tech,General,MNC-IT,rural,Hindu,132,,2656
P2657,39,Male,MBA,SC,IT,urban,Hindu,157,,2657
P2658,35,Female,B.Tech MBA,Kumbhakar,Bank,rural,Hindu,154,,2658
P2659,31,Male,BA,Brahmin,IT,rural,Christian,132,,2659
P2660,21,Female,BA,General,12LPA,urban,Muslim,154,,2660
P2661,27,Female,MBA,Kayastha,IT,urban,Muslim,157,,2661
P2662,22,Male,MSC B.Ed,Brahmin,IT,rural,Hindu,157,,2662
P2663,19,Male,MA,Namasudra,Hospital Nurse,rural,Hindu,162,,2663
P2664,37,Female,B.Tech MBA,Roy,Business,urban,Hindu,154,,2664
P2665,22,Male,MBA,Baisya,Researcg-Scholar-germany,urban,Christian,152,,2665
P2666,31,Female,Bcom,Baisya,Law Firm,urban,Hindu,154,,2666
