PreferenceID,Age,Gender,Education,Caste,Profession,Residence,Religion,Height_cm,Extras,userID
P1831,32,Male,PhD,Baisya,B.Tech 10LPA,rural,Hindu,152,,1831
P1832,32,Male,BA B.Ed,Sadgop,Working at TCS,urban,Others,132,,1832
P1833,31,Male,MA B.Ed,Kayastha,Advocate,rural,Hindu,152,,1833
P1834,21,Male,B.Tech,Sadgop,MNC,urban,Hindu,157,,1834
P1835,36,Male,B.Tech,Brahmin,B.Tech MBA Pvt 10LPA,rural,Hindu,157,,1835
P1836,25,Female,B.Tech,SC,M.Teach 14LPA,rural,Hindu,157,,1836
P1837,18,Male,MSC B.Ed,Namasudra,MNC-IT,rural,Hindu,152,,1837
P1838,33,Female,BA,Brahmin,Law Firm,urban,Hindu,157,,1838
P1839,19,Male,MA,Brahmin,B.Tech 15LPA,urban,Hindu,132,,1839
P1840,24,Female,BA,Kayastha,Railway Asst. Engineer,rural,Hindu,152,,1840
P1841,35,Male,MA B.Ed,Banerjee,MNC-IT,rural,Hindu,162,,1841
P1842,34,Female,PhD,Banerjee,B.Tech 15LPA,urban,Hindu,152,,1842
P1843,39,Male,MA B.Ed,Kayastha,Working at TCS,urban,Hindu,157,,1843
P1844,33,Male,B.Tech,Brahmin,Bank,urban,Hindu,154,,1844
P1845,19,Male,B.Tech,Brahmin,B.Tech 10LPA,rural,Hindu,162,,1845
P1846,20,Male,MBA,Mahishya,Officer in Central Govt.,rural,Hindu,157,,1846
P1847,31,Male,MBBS,Baisya,IT,rural,Hindu,152,,1847
P1848,30,Female,IIT,Kumbhakar,MNC-IT,rural,Hindu,157,,1848
P1849,27,Female,BA,Kayastha,MNC 9LPA,rural,Hindu,162,,1849
P1850,28,Male,B.Tech MBA,Brahmin,IT Engineer(U.K.),rural,Hindu,154,,1850
P1851,25,Male,B.Tech,Brahmin,MNC,rural,Sikh,157,,1851
P1852,19,Male,B.Tech,Brahmin,B.Tech 10LPA,urban,Hindu,154,,1852
P1853,39,Male,MSC B.Ed,Kayastha,MNC-IT,rural,Hindu,162,,1853
P1854,28,Female,LLB,Brahmin,Business,urban,Hindu,152,,1854
P1855,35,Female,MA B.Ed,Brahmin,Working at Indian Oil 14LPA,urban,Hindu,154,,1855
P1856,29,Male,MSC B.Ed,Kayastha,Business,urban,Hindu,132,,1856
P1857,27,Female,MA B.Ed,Tili,MNC 9LPA,urban,Hindu,132,,1857
P1858,23,Male,MA,Tili,MNC,urban,Hindu,157,,1858
P1859,21,Female,MBA,Brahmin,Railway Asst. Engineer,rural,Hindu,152,,1859
P1860,20,Male,MBBS,Brahmin,MNC-IT,rural,Hindu,162,,1860
P1861,30,Male,MA B.Ed,Brahmin,Law Firm,urban,Hindu,162,,1861
P1862,31,Male,MA B.Ed,Brahmin,IT Engineer(U.K.),urban,Hindu,154,,1862
P1863,31,Female,B.Tech,Banerjee,MNC,urban,Hindu,157,,1863
P1864,39,Female,MBA,Kayastha,Railway Asst. Engineer,rural,Hindu,132,,1864
P1865,30,Female,MSC B.Ed,Tili,MNC-IT,urban,Hindu,162,,1865
P1866,37,Male,B.Tech,Brahmin,Working at TCS,urban,Hindu,154,,1866
P1867,21,Male,MBBS,Banerjee,MBA-10LPA,rural,Hindu,162,,1867
P1868,33,Male,B.Tech,Sadgop,Working at TCS,urban,Hindu,132,,1868
P1869,32,Female,MSC B.Ed,Brahmin,Professor,rural,Muslim,152,,1869
P1870,20,Male,MBA,Kayastha,Pharma Co B'loe,rural,Hindu,152,,1870
P1871,24,Male,B.Tech,Kayastha,Researcg-Scholar-germany,urban,Sikh,157,,1871
P1872,35,Male,B.Tech,Brahmin,Pharma Co B'loe,urban,Hindu,132,,1872
P1873,33,Male,BA,Brahmin,Digital Marketting B'lore,rural,Hindu,157,,1873
P1874,34,Female,MBA,Namasudra,Asst Professor,urban,Hindu,162,,1874
P1875,23,Male,PhD,Namasudra,MBA-10LPA,urban,Hindu,162,,1875
P1876,30,Female,MSC B.Ed,Brahmin,Working at Indian Oil 14LPA,urban,Hindu,132,,1876
P1877,30,Female,B.Tech,Kayastha,Asst Professor,rural,Muslim,162,,1877
P1878,19,Female,MBA,Brahmin,Railway Asst. Engineer,urban,Hindu,132,,1878
P1879,32,Female,MBBS,Baisya,Working at TCS,urban,Hindu,132,,1879
P1880,31,Male,B.Tech,Kayastha,Bank Manager,rural,Hindu,162,,1880
P1881,26,Female,BA,Brahmin,MNC 18LPA,urban,Hindu,132,,1881
P1882,22,Female,IIT,Kayastha,Law Firm,rural,Hindu,152,,1882
P1883,31,Female,BA,Gandha Banik,Govt job,urban,Hindu,157,,1883
P1884,29,Female,B.Tech,Brahmin,IT,urban,Hindu,132,,1884
P1885,39,Female,MBA,Kayastha,Law Firm,urban,Hindu,162,,1885
P1886,32,Male,MSC B.Ed,Brahmin,IT,urban,Hindu,162,,1886
P1887,32,Female,BA,Brahmin,Working IN U.S.,rural,Hindu,162,,1887
P1888,19,Female,MA,Brahmin,Business,rural,Muslim,152,,1888
P1889,22,Male,MBBS,Sadgop,Working at TCS,urban,Hindu,152,,1889
P1890,39,Male,IIT,Brahmin,MNC 9LPA,urban,Hindu,157,,1890
P1891,24,Female,IIT,Brahmin,MNC,rural,Hindu,132,,1891
P1892,23,Female,B.Tech,Kayastha,MBA 35LPA,urban,Hindu,132,,1892
P1893,23,Female,MBA,Kayastha,Working at Indian Oil 14LPA,urban,Hindu,152,,1893
P1894,18,Female,B.Tech,Brahmin,MNC-IT,rural,Hindu,154,,1894
P1895,18,Male,MBA,Kayastha,M.Teach 14LPA,urban,Hindu,154,,1895
P1896,21,Female,MSC B.Ed,Sunni,Professor,rural,Muslim,152,,1896
P1897,27,Male,B.Tech MBA,Kayastha,MNC 18LPA,urban,Hindu,132,,1897
P1898,28,Female,B.Tech MBA,Kayastha,Business,rural,Hindu,162,,1898
P1899,23,Male,B.Tech MBA,Kayastha,B.Tech MBA Pvt 10LPA,urban,Hindu,152,,1899
P1900,27,Male,MBBS,Brahmin,Professor,rural,Hindu,152,,1900
P1901,19,Female,B.Tech,Brahmin,MNC-IT,rural,Hindu,154,,1901
P1902,24,Female,MSC B.Ed,Kayastha,Project Manager at IBM-35LPA,urban,Hindu,132,,1902
P1903,19,Male,NIT,Barujibi,Officer in Central Govt.,urban,Hindu,132,,1903
P1904,31,Female,LLB,Kayastha,Business,rural,Hindu,154,,1904
P1905,29,Male,MA,Kayastha,MNC 9LPA,urban,Hindu,154,,1905
P1906,35,Male,IIT,SC,Bank,urban,Hindu,157,,1906
P1907,18,Female,MBA,Kayastha,Advocate,rural,Hindu,152,,1907
P1908,33,Female,"M.Tech,PHD",Kayastha,MBA-10LPA,rural,Hindu,132,,1908
P1909,24,Male,MBA,Kayastha,Asst Professor,urban,Hindu,132,,1909
P1910,23,Female,"M.SC,PHD",Brahmin,MNC-IT,urban,Hindu,157,,1910
P1911,29,Male,MBA,Brahmin,Business,rural,Hindu,152,,1911
P1912,27,Male,MBA,Brahmin,B.Tech 10LPA,rural,Hindu,152,,1912
P1913,27,Male,MBBS,Sadgop,IT,rural,Hindu,154,,1913
P1914,35,Female,MBA,Sunni,IT,rural,Hindu,154,,1914
P1915,19,Male,IIT,General,Project Manager at IBM-35LPA,urban,Hindu,162,,1915
P1916,28,Female,B.Tech MBA,Kayastha,Working at TCS,rural,Hindu,152,,1916
P1917,38,Female,MBA,Brahmin,MNC,rural,Hindu,132,,1917
P1918,32,Female,B.Tech,Brahmin,Researcg-Scholar-germany,rural,Hindu,154,,1918
P1919,39,Male,MA B.Ed,Kayastha,Business,urban,Hindu,162,,1919
P1920,32,Male,MA B.Ed,Karmakar,MNC-IT,rural,Christian,152,,1920
P1921,19,Female,MBA,Sadgop,IT,urban,Muslim,132,,1921
P1922,24,Female,B.Tech,Brahmin,B.Tech MBA Pvt 10LPA,rural,Hindu,152,,1922
P1923,38,Female,B.Tech,Kayastha,IT Engineer(U.K.),rural,Hindu,154,,1923
P1924,23,Male,MBA,Brahmin,MNC,urban,Hindu,154,,1924
P1925,25,Male,MBA,Mahishya,Working IN U.S.,rural,Hindu,152,,1925
P1926,29,Female,BSc,Kayastha,MNC-IT,urban,Hindu,162,,1926
P1927,29,Female,B.com,Kayastha,MNC-IT,urban,Muslim,154,,1927
P1928,21,Female,MBA,Sunni,Officer in Central Govt.,rural,Hindu,154,,1928
P1929,37,Male,BA,Tantybaya,Working at TCS,rural,Christian,152,,1929
P1930,30,Female,MBA,Brahmin,MBA-10LPA,urban,Hindu,132,,1930
P1931,27,Male,MBA,Brahmin,Business,rural,Muslim,154,,1931
P1932,27,Male,MBA,Kayastha,Project Manager at IBM-35LPA,rural,Hindu,162,,1932
P1933,26,Male,MBA,Kayastha,Working at Indian Oil 14LPA,urban,Hindu,154,,1933
P1934,32,Male,MBA,Kayastha,Railway Asst. Engineer,urban,Hindu,162,,1934
P1935,39,Female,B.Tech,Kayastha,Business,rural,Hindu,162,,1935
P1936,23,Male,MBA,Kayastha,M.Teach 14LPA,rural,Hindu,132,,1936
P1937,38,Female,BA,Kayastha,IT,urban,Hindu,154,,1937
P1938,37,Male,MSC B.Ed,Kayastha,MNC-IT,rural,Hindu,157,,1938
P1939,32,Female,BA,Kayastha,Working at Indian Oil 14LPA,rural,Hindu,152,,1939
P1940,36,Female,MSC B.Ed,Kayastha,Pharma Co B'loe,rural,Hindu,132,,1940
P1941,36,Female,MA,Brahmin,Researcg-Scholar-germany,rural,Hindu,162,,1941
P1942,35,Male,B.com,Brahmin,Business,rural,Hindu,157,,1942
P1943,21,Female,MBA,Brahmin,Asst Professor in Govt College,urban,Hindu,157,,1943
P1944,37,Female,"M.SC,PHD",SC,MBA-10LPA,urban,Hindu,157,,1944
P1945,24,Female,B.Tech MBA,Kayastha,College lecturer,urban,Hindu,132,,1945
P1946,22,Female,B.Tech MBA,Brahmin,Business,rural,Hindu,132,,1946
P1947,26,Female,MSC B.Ed,Kayastha,MNC-IT,rural,Hindu,152,,1947
P1948,36,Male,BA,Kayastha,B.Tech 15LPA,urban,Hindu,132,,1948
P1949,23,Male,MA B.Ed,Tili,Business,rural,Hindu,154,,1949
P1950,32,Female,B.Tech,Kayastha,MNC-IT,rural,Hindu,152,,1950
P1951,39,Female,B.com,Brahmin,Asst Professor,urban,Hindu,162,,1951
P1952,25,Male,MSC B.Ed,Kayastha,Asst Professor in Govt College,urban,Others,162,,1952
P1953,22,Female,MA B.Ed,Mahishya,College lecturer,rural,Hindu,152,,1953
P1954,26,Male,"M.Tech,PHD",Brahmin,B.Tech MBA Pvt 10LPA,rural,Hindu,132,,1954
P1955,35,Male,MSC B.Ed,Baisya,Law Firm,urban,Hindu,152,,1955
P1956,36,Male,MBA,Kayastha,IT,urban,Hindu,157,,1956
P1957,20,Female,BA,Kayastha,IT,urban,Hindu,152,,1957
P1958,24,Male,IIT,Brahmin,Professor,urban,Hindu,154,,1958
P1959,23,Male,MSC B.Ed,Kayastha,Bank Manager,rural,Hindu,132,,1959
P1960,29,Male,B.Tech,Kayastha,Working at TCS,urban,Hindu,154,,1960
P1961,28,Female,BA,Kayastha,Officer in Central Govt.,rural,Hindu,154,,1961
P1962,28,Female,BA,Brahmin,Business,urban,Hindu,157,,1962
P1963,27,Male,MA B.Ed,Brahmin,Bank Manager,urban,Hindu,157,,1963
P1964,32,Female,MSC B.Ed,Brahmin,MNC-IT,rural,Hindu,162,,1964
P1965,25,Male,MBA,Brahmin,Business,rural,Hindu,132,,1965
P1966,39,Male,BA,Brahmin,IT,urban,Hindu,152,,1966
P1967,21,Male,LLM,Brahmin,IT,urban,Hindu,162,,1967
P1968,21,Male,B.Tech,Brahmin,B.Tech 10LPA,urban,Hindu,132,,1968
P1969,21,Male,BA,Brahmin,Pharma Co B'loe,rural,Hindu,162,,1969
P1970,31,Male,MA,Sadgop,College lecturer,urban,Hindu,162,,1970
P1971,30,Female,MBA,Kayastha,IT,urban,Hindu,157,,1971
P1972,20,Female,MBA,Namasudra,Digital Marketting B'lore,rural,Hindu,154,,1972
P1973,37,Male,MA B.Ed,Kayastha,IT,rural,Hindu,157,,1973
P1974,28,Female,IIT,SC,Asst Professor,urban,Hindu,162,,1974
P1975,21,Male,B.Tech MBA,Kumbhakar,Professor,rural,Hindu,157,,1975
P1976,38,Female,BSc,Kayastha,B.Tech 10LPA,rural,Hindu,132,,1976
P1977,39,Male,MSC B.Ed,Kayastha,M.Teach 14LPA,rural,Christian,157,,1977
P1978,39,Male,B.Tech,Brahmin,MNC-IT,rural,Hindu,132,,1978
P1979,29,Female,BA,Kayastha,IT,urban,Hindu,157,,1979
P1980,37,Female,IIT,Kayastha,IT,rural,Hindu,132,,1980
P1981,38,Male,BA,Kayastha,Govt job,rural,Hindu,132,,1981
P1982,35,Female,BA,Kayastha,IT,urban,Hindu,162,,1982
P1983,34,Female,IIT,Kayastha,IT Engineer(U.K.),urban,Hindu,132,,1983
P1984,27,Male,B.Tech MBA,Baisya,Govt job,urban,Hindu,154,,1984
P1985,29,Female,MBBS,Kayastha,Bank,urban,Hindu,154,,1985
P1986,31,Male,LLM,Kayastha,MNC 18LPA,rural,Hindu,132,,1986
P1987,35,Female,B.Tech,Kayastha,MNC,rural,Hindu,162,,1987
P1988,38,Male,BA,others,Project Manager at IBM-35LPA,urban,Hindu,157,,1988
P1989,28,Male,MBA,Kayastha,Bank,urban,Hindu,152,,1989
P1990,34,Male,BA,Kayastha,MNC-IT,rural,Hindu,132,,1990
P1991,26,Male,BA,Kayastha,IT,rural,Hindu,154,,1991
P1992,33,Male,B.Tech MBA,Brahmin,Professor,rural,Hindu,152,,1992
P1993,23,Male,MA B.Ed,Sadgop,Law Firm,urban,Hindu,154,,1993
P1994,33,Male,IIT,Sunni,Asst Professor,rural,Hindu,162,,1994
P1995,32,Male,B.Tech,Kayastha,Bank,rural,Hindu,132,,1995
P1996,28,Female,MA B.Ed,Kayastha,Asst Professor in Govt College,rural,Hindu,132,,1996
P1997,22,Male,BA,Brahmin,Project Manager at IBM-35LPA,rural,Hindu,132,,1997
P1998,30,Female,BSc,Karmakar,Project Manager at IBM-35LPA,rural,Hindu,132,,1998
P1999,28,Male,BA,Mahishya,MNC,rural,Hindu,154,,1999
P2000,21,Male,MA B.Ed,Brahmin,Researcg-Scholar-germany,rural,Hindu,154,,2000
P2001,21,Female,B.Tech MBA,Kayastha,College lecturer,urban,Hindu,132,,2001
P2002,26,Male,BA,Mahishya,Bank,rural,Hindu,152,,2002
P2003,18,Male,LLM,Brahmin,Asst Professor,urban,Hindu,162,,2003
P2004,34,Male,BA B.Ed,Sadgop,Business,rural,Hindu,154,,2004
P2005,37,Male,MBA,Mahishya,Business,rural,Hindu,132,,2005
P2006,20,Male,B.Tech,Kayastha,Officer in Central Govt.,rural,Muslim,152,,2006
P2007,32,Male,B.Tech,Namasudra,Project Manager at IBM-35LPA,urban,Hindu,132,,2007
P2008,22,Female,B.Tech,Namasudra,Researcg-Scholar-germany,urban,Hindu,152,,2008
P2009,37,Female,BA B.Ed,Kayastha,MNC-IT,rural,Hindu,162,,2009
P2010,31,Female,MBA,Kumbhakar,MNC 9LPA,urban,Others,154,,2010
P2011,21,Female,MBA,Kayastha,MNC-IT,rural,Hindu,152,,2011
P2012,32,Male,M.Tech,Mahishya,MNC 18LPA,urban,Hindu,132,,2012
P2013,26,Female,MA,Kayastha,MNC-IT,urban,Hindu,162,,2013
P2014,32,Male,MSC B.Ed,Brahmin,Advocate,urban,Hindu,132,,2014
P2015,23,Female,B.Tech MBA,Brahmin,Digital Marketting B'lore,urban,Christian,162,,2015
P2016,18,Male,B.Tech,Kayastha,Asst Professor in Govt College,rural,Hindu,132,,2016
P2017,35,Female,MBA,Kayastha,Bank,urban,Hindu,157,,2017
P2018,22,Male,M.Tech,Brahmin,Professor,rural,Hindu,157,,2018
P2019,22,Female,MBA,Kayastha,Law Firm,urban,Hindu,157,,2019
P2020,28,Female,MBA,Sadgop,Researcg-Scholar-germany,rural,Hindu,162,,2020
P2021,19,Male,B.Tech,Kayastha,Asst Professor in Govt College,urban,Hindu,157,,2021
P2022,32,Female,MA B.Ed,Brahmin,Officer in Central Govt.,rural,Hindu,162,,2022
P2023,25,Male,MBA,Kayastha,Govt job,rural,Hindu,152,,2023
P2024,38,Female,BA B.Ed,Tantybaya,Pharma Co B'loe,rural,Hindu,132,,2024
P2025,28,Male,MA,Brahmin,MBA 35LPA,urban,Hindu,157,,2025
P2026,22,Female,B.Tech,Kayastha,Bank,rural,Hindu,152,,2026
P2027,35,Female,BSc,Mahishya,MBA 35LPA,rural,Hindu,157,,2027
P2028,36,Male,MA,Brahmin,M.Teach 14LPA,urban,Hindu,152,,2028
P2029,25,Male,B.Tech MBA,Napit,Advocate,urban,Hindu,132,,2029
P2030,30,Male,B.Tech MBA,Kayastha,Law Firm,rural,Christian,152,,2030
P2031,18,Male,MA,Kayastha,Asst Professor in Govt College,urban,Hindu,152,,2031
P2032,24,Female,B.Tech MBA,Brahmin,Business,rural,Hindu,132,,2032
P2033,20,Male,MA,Brahmin,MBA 35LPA,rural,Hindu,152,,2033
P2034,33,Female,B.Tech,Kayastha,MNC,urban,Hindu,162,,2034
P2035,33,Male,MBA,Pal,MNC 9LPA,rural,Hindu,132,,2035
P2036,21,Male,MA,Brahmin,MNC-IT,urban,Hindu,157,,2036
P2037,33,Female,MBA,SC,Business,rural,Hindu,162,,2037
P2038,20,Female,IIT,Mahishya,MNC-IT,urban,Hindu,162,,2038
P2039,20,Female,B.Tech,Brahmin,Asst Professor,urban,Hindu,132,,2039
P2040,30,Male,MBA,Brahmin,Bank,rural,Hindu,157,,2040
P2041,27,Male,PhD,Tili,B.Tech 10LPA,urban,Hindu,154,,2041
P2042,24,Male,B.Tech,Brahmin,B.Tech 10LPA,urban,Hindu,132,,2042
P2043,20,Female,B.Tech,Kayastha,IT,rural,Hindu,152,,2043
P2044,27,Female,MBA,others,Business,rural,Hindu,154,,2044
P2045,29,Female,MSC B.Ed,Mahishya,IT,rural,Hindu,132,,2045
P2046,33,Female,IIT,others,MNC-IT,urban,Hindu,154,,2046
P2047,31,Male,MSC B.Ed,Kayastha,IT Engineer(U.K.),rural,Hindu,157,,2047
P2048,39,Female,BA,Kayastha,MNC 9LPA,urban,Hindu,157,,2048
P2049,19,Male,B.com,Kayastha,IT,rural,Hindu,152,,2049
P2050,34,Female,BA,Kayastha,IT,rural,Hindu,152,,2050
P2051,36,Male,MA,Kayastha,Railway Asst. Engineer,rural,Hindu,152,,2051
P2052,35,Male,MA B.Ed,Kayastha,Officer in Central Govt.,rural,Others,152,,2052
P2053,28,Male,B.Tech MBA,Kayastha,IT,urban,Hindu,157,,2053
P2054,28,Male,MSC B.Ed,Kayastha,MBA 35LPA,urban,Hindu,132,,2054
P2055,22,Male,IIT,Baisya,Advocate,urban,Hindu,152,,2055
P2056,27,Male,PhD,Brahmin,Business,rural,Hindu,132,,2056
P2057,26,Male,MSC B.Ed,Kayastha,MNC 18LPA,rural,Hindu,157,,2057
P2058,20,Male,MSC B.Ed,Baisya,MBA 12LPA,urban,Others,162,,2058
P2059,30,Male,B.Tech MBA,Brahmin,Professor,rural,Hindu,154,,2059
P2060,29,Male,B.Tech,Kayastha,Pharma Co B'loe,urban,Hindu,132,,2060
P2061,30,Female,MBA,Brahmin,Bank,urban,Hindu,157,,2061
P2062,35,Male,B.Tech,Brahmin,Pharma Co B'loe,rural,Hindu,132,,2062
P2063,36,Female,Bcom,Yadav,Asst Professor,urban,Hindu,162,,2063
P2064,35,Male,BA,Namasudra,MNC 9LPA,rural,Hindu,162,,2064
P2065,35,Male,B.com,Kayastha,M.Teach 14LPA,rural,Hindu,132,,2065
P2066,25,Female,B.Tech,Kayastha,Project Manager at IBM-35LPA,urban,Hindu,154,,2066
P2067,37,Male,MSC B.Ed,Kayastha,MNC-IT,rural,Hindu,132,,2067
P2068,20,Male,MSC B.Ed,Sadgop,Business,rural,Christian,162,,2068
P2069,36,Female,MSC B.Ed,Brahmin,Working at TCS,rural,Hindu,162,,2069
P2070,36,Male,MBBS,Kayastha,MBA 12LPA,urban,Hindu,154,,2070
P2071,38,Female,MBA,Kayastha,Officer in Central Govt.,urban,Hindu,132,,2071
P2072,34,Female,"M.SC,PHD",Brahmin,IT,rural,Hindu,157,,2072
P2073,29,Female,B.Tech,Brahmin,Business,rural,Hindu,132,,2073
P2074,18,Female,MBA,Sadgop,B.Tech 10LPA,rural,Hindu,132,,2074
P2075,29,Male,B.Tech,Kayastha,Bank,rural,Hindu,157,,2075
P2076,18,Female,B.Tech,Sadgop,B.Tech 15LPA,rural,Muslim,132,,2076
P2077,27,Female,BA,Kayastha,Bank Manager,urban,Hindu,157,,2077
P2078,39,Male,B.Tech,Brahmin,Asst Professor,urban,Christian,162,,2078
P2079,37,Male,"M.Tech,PHD",Brahmin,IT,urban,Hindu,154,,2079
P2080,20,Female,MBA,Kayastha,Working at Indian Oil 14LPA,rural,Hindu,157,,2080
P2081,37,Female,MBA,Kayastha,Officer in Central Govt.,urban,Hindu,152,,2081
P2082,18,Male,IIT,Brahmin,Asst Professor in Govt College,urban,Hindu,157,,2082
P2083,24,Male,BA,Kayastha,MNC 9LPA,rural,Hindu,152,,2083
P2084,30,Male,MSC B.Ed,Namasudra,Asst Professor,urban,Hindu,152,,2084
P2085,39,Female,BA,Kayastha,Digital Marketting B'lore,urban,Hindu,132,,2085
P2086,38,Male,B.Tech,Sunni,IT,urban,Christian,132,,2086
P2087,36,Male,MBBS,Mahishya,Researcg-Scholar-germany,urban,Hindu,132,,2087
P2088,27,Male,MBA,Kayastha,MBA-10LPA,rural,Hindu,162,,2088
P2089,28,Male,MBA,Brahmin,MNC,urban,Hindu,154,,2089
P2090,36,Female,B.Tech,Brahmin,MNC-IT,urban,Hindu,157,,2090
P2091,33,Male,B.Tech MBA,Sunni,IT,urban,Muslim,157,,2091
P2092,21,Male,B.Tech,Kayastha,IT Engineer(U.K.),urban,Hindu,162,,2092
P2093,27,Male,MA,Napit,M.Teach 14LPA,urban,Hindu,162,,2093
P2094,39,Male,BSc,Baisya,IT,urban,Hindu,154,,2094
P2095,20,Male,B.Tech,Kayastha,IT,urban,Hindu,154,,2095
P2096,24,Female,B.Tech,Brahmin,MNC,rural,Hindu,132,,2096
P2097,18,Male,MBA,Sadgop,Govt job,rural,Hindu,152,,2097
P2098,25,Female,"M.Tech,PHD",Brahmin,Bank,rural,Hindu,132,,2098
P2099,32,Male,B.Tech,Sadgop,Law Firm,urban,Hindu,154,,2099
P2100,27,Male,MBA,Kayastha,Project Manager at IBM-35LPA,urban,Hindu,157,,2100
P2101,24,Male,MA,Brahmin,Officer in Central Govt.,urban,Hindu,162,,2101
P2102,34,Female,B.com,Kayastha,MNC-IT,urban,Hindu,162,,2102
P2103,37,Male,B.Tech MBA,Brahmin,MBA-10LPA,rural,Hindu,162,,2103
P2104,33,Male,MA,Brahmin,B.Tech 15LPA,urban,Hindu,162,,2104
P2105,38,Female,IIT,Mahishya,Bank Manager,rural,Hindu,154,,2105
P2106,32,Female,B.Tech MBA,Brahmin,MNC,rural,Hindu,152,,2106
P2107,37,Female,B.Tech,Brahmin,Asst Professor,rural,Hindu,154,,2107
P2108,28,Female,IIT,Kayastha,Working at TCS,urban,Hindu,152,,2108
P2109,28,Male,MSC B.Ed,Brahmin,IT Engineer(U.K.),rural,Hindu,132,,2109
P2110,31,Male,MA B.Ed,Banerjee,B.Tech 10LPA,urban,Muslim,132,,2110
P2111,21,Female,MBA,Kayastha,MNC 18LPA,urban,Hindu,157,,2111
P2112,34,Female,MSC B.Ed,Tili,Asst Professor,rural,Hindu,157,,2112
P2113,34,Male,MBBS,Kayastha,B.Tech 15LPA,urban,Hindu,157,,2113
P2114,34,Male,MSC B.Ed,Kayastha,IT,urban,Hindu,162,,2114
P2115,35,Male,MSC B.Ed,Brahmin,IT,rural,Hindu,162,,2115
P2116,26,Female,MA B.Ed,Brahmin,B.Tech 15LPA,rural,Hindu,157,,2116
P2117,33,Male,MSC B.Ed,Baisya,B.Tech 15LPA,urban,Hindu,154,,2117
P2118,22,Male,MBA,Brahmin,Officer in Central Govt.,urban,Hindu,162,,2118
P2119,26,Female,MBBS,Kayastha,MNC-IT,urban,Hindu,152,,2119
P2120,30,Male,BA,Tili,Pharma Co B'loe,urban,Hindu,132,,2120
P2121,24,Female,B.Tech,Brahmin,MNC-IT,urban,Hindu,152,,2121
P2122,27,Female,B.Tech,SC,IT,rural,Others,162,,2122
P2123,28,Male,MBA,Brahmin,M.Teach 14LPA,urban,Hindu,162,,2123
P2124,20,Male,MA,Kayastha,College lecturer,rural,Hindu,162,,2124
P2125,34,Male,B.com,Brahmin,Asst Professor in Govt College,urban,Hindu,162,,2125
P2126,18,Male,MBA,Kayastha,Law Firm,rural,Hindu,162,,2126
P2127,19,Female,MBA,Kayastha,MBA 35LPA,rural,Hindu,132,,2127
P2128,26,Female,MBA,Brahmin,Bank,rural,Hindu,154,,2128
P2129,37,Male,MBA,Baisya,IT Engineer(U.K.),rural,Hindu,154,,2129
P2130,31,Male,B.Tech,Kayastha,Working at Indian Oil 14LPA,urban,Hindu,157,,2130
P2131,39,Female,BA B.Ed,Baisya,Working at TCS,rural,Hindu,152,,2131
P2132,18,Female,IIT,Kayastha,Advocate,rural,Hindu,157,,2132
P2133,35,Female,BA,Barujibi,Asst Professor,rural,Hindu,157,,2133
P2134,33,Female,MA,Brahmin,MNC 18LPA,urban,Hindu,154,,2134
P2135,18,Female,MA B.Ed,Brahmin,Professor,urban,Hindu,152,,2135
P2136,28,Female,IIT,Brahmin,Bank Manager,urban,Hindu,157,,2136
P2137,20,Female,MBA,Kayastha,MNC-IT,urban,Hindu,152,,2137
P2138,26,Male,IIT,Brahmin,Business,rural,Hindu,132,,2138
P2139,22,Female,MSC B.Ed,Tili,Professor,rural,Hindu,154,,2139
P2140,27,Female,MA,Sunni,Law Firm,urban,Christian,162,,2140
P2141,21,Male,Bcom,Kayastha,Bank,rural,Hindu,154,,2141
P2142,26,Female,MSC B.Ed,Kayastha,MBA-10LPA,rural,Sikh,152,,2142
P2143,19,Male,NIT,Tili,MNC-IT,rural,Hindu,162,,2143
P2144,33,Female,MA,Subarna Banik,IT,rural,Hindu,132,,2144
P2145,32,Female,MBA,Gandha Banik,Asst Professor,rural,Hindu,162,,2145
P2146,19,Female,B.Tech MBA,Kayastha,Bank,rural,Sikh,132,,2146
P2147,26,Male,B.Tech,Brahmin,MBA-10LPA,rural,Hindu,162,,2147
P2148,21,Female,LLM,Kayastha,IT,rural,Hindu,162,,2148
P2149,23,Male,LLB,Namasudra,MNC-IT,urban,Muslim,157,,2149
P2150,39,Female,MSC B.Ed,Subarna Banik,MBA-10LPA,urban,Hindu,152,,2150
P2151,28,Female,MA,Karmakar,Bank,urban,Hindu,132,,2151
P2152,37,Male,BSc,Namasudra,MNC-IT,rural,Hindu,152,,2152
P2153,22,Male,B.Tech,Baisya,College lecturer,urban,Hindu,162,,2153
P2154,26,Female,NIT,Namasudra,IT Engineer(U.K.),urban,Christian,162,,2154
P2155,39,Female,B.Tech,Brahmin,Bank,rural,Others,132,,2155
P2156,38,Female,MBA,Kayastha,MBA 12LPA,urban,Hindu,157,,2156
P2157,33,Male,B.Tech MBA,Namasudra,IT,urban,Hindu,157,,2157
P2158,28,Female,IIT,SC,Asst Professor,urban,Hindu,152,,2158
P2159,36,Female,B.Tech MBA,Kayastha,Business,urban,Sikh,157,,2159
P2160,32,Female,MSC B.Ed,Kayastha,Railway Asst. Engineer,urban,Hindu,152,,2160
P2161,38,Female,MSC B.Ed,Kumbhakar,Business,rural,Hindu,157,,2161
P2162,20,Male,IIT,Kumbhakar,MNC,rural,Hindu,154,,2162
