Age_at_Marriage,Gender,Education_Level,Caste_Match,Religion,Urban_Rural,Income_Level,Inter-Caste,Inter-Religion,Compatibility
22,Female,Postgraduate,Same,Hindu,Urban,Low,No,No,1
27,Female,School,Different,Sikh,Urban,Middle,No,No,1
25,Female,Postgraduate,Same,Others,Rural,Low,No,No,1
37,Male,Graduate,Same,Sikh,Urban,Low,No,No,1
24,Female,Postgraduate,Same,Others,Urban,Middle,Yes,No,1
25,Male,Postgraduate,Different,Muslim,Rural,Middle,Yes,No,0
25,Female,School,Different,Hindu,Urban,Low,No,No,1
32,Male,Graduate,Different,Hindu,Rural,Low,Yes,Yes,0
21,Female,Postgraduate,Same,Hindu,Rural,Middle,Yes,Yes,1
32,Male,Postgraduate,Same,Sikh,Urban,Middle,Yes,Yes,1
34,Male,School,Different,Hindu,Urban,Low,No,No,0
21,Female,Graduate,Different,Muslim,Rural,High,No,No,1
23,Male,School,Different,Hindu,Rural,High,No,No,1
19,Female,Graduate,Same,Hindu,Urban,High,No,No,0
38,Male,PhD,Same,Christian,Rural,Low,No,No,0
23,Female,Graduate,Same,Muslim,Urban,Middle,No,No,1
23,Male,Graduate,Different,Muslim,Rural,Middle,Yes,Yes,0
35,Male,School,Same,Hindu,Rural,Low,No,No,1
27,Female,School,Same,Hindu,Urban,Low,No,No,0
30,Female,School,Different,Muslim,Rural,Low,No,No,1
30,Female,Graduate,Same,Others,Rural,Low,Yes,Yes,1
38,Female,Postgraduate,Same,Hindu,Urban,High,No,No,1
27,Female,School,Different,Muslim,Urban,Low,Yes,No,1
26,Female,Postgraduate,Same,Muslim,Urban,Middle,No,No,1
31,Male,PhD,Same,Christian,Urban,Low,Yes,No,0
21,Male,Graduate,Same,Hindu,Rural,Low,No,No,1
18,Female,Postgraduate,Different,Hindu,Rural,Low,No,No,1
37,Male,School,Same,Hindu,Rural,Middle,No,Yes,0
26,Male,Postgraduate,Same,Hindu,Urban,Middle,No,No,1
22,Male,Graduate,Same,Christian,Rural,High,No,No,1
36,Male,School,Different,Hindu,Urban,Low,No,No,1
36,Female,Graduate,Different,Hindu,Urban,Middle,Yes,No,0
24,Female,PhD,Same,Sikh,Urban,Low,No,No,1
30,Male,School,Same,Muslim,Urban,Middle,No,No,1
34,Male,Graduate,Same,Muslim,Urban,Low,Yes,No,0
32,Male,School,Different,Sikh,Rural,Low,Yes,No,1
32,Female,Graduate,Same,Muslim,Rural,Low,No,No,1
39,Male,School,Different,Muslim,Rural,Low,Yes,No,1
30,Male,Graduate,Different,Hindu,Rural,Middle,No,No,1
18,Male,Postgraduate,Same,Hindu,Urban,High,No,Yes,1
34,Male,Graduate,Same,Christian,Rural,High,No,No,1
26,Female,Graduate,Same,Hindu,Urban,Middle,No,No,0
32,Male,Graduate,Different,Sikh,Urban,Middle,No,Yes,1
36,Male,PhD,Same,Christian,Rural,Middle,No,Yes,1
35,Male,Graduate,Different,Hindu,Rural,Low,No,No,1
18,Female,School,Different,Muslim,Urban,High,Yes,Yes,0
33,Female,Graduate,Different,Sikh,Urban,Middle,No,No,1
18,Male,PhD,Same,Muslim,Rural,Middle,No,No,1
27,Female,Graduate,Different,Muslim,Rural,High,No,Yes,1
25,Male,Postgraduate,Same,Sikh,Urban,Middle,No,Yes,0
29,Female,Postgraduate,Same,Hindu,Rural,Middle,Yes,No,1
27,Female,School,Same,Others,Rural,Middle,No,No,0
21,Male,School,Same,Muslim,Urban,High,No,Yes,1
39,Female,School,Different,Hindu,Rural,Low,No,No,0
25,Female,Postgraduate,Same,Muslim,Urban,Middle,No,Yes,0
37,Male,PhD,Same,Hindu,Urban,High,No,No,1
33,Female,School,Different,Christian,Urban,Low,No,No,1
25,Female,School,Same,Hindu,Rural,High,No,No,0
27,Female,Postgraduate,Same,Muslim,Rural,Middle,No,No,1
27,Male,School,Different,Christian,Rural,Middle,Yes,No,1
19,Male,Graduate,Same,Hindu,Urban,Middle,No,No,1
37,Female,Graduate,Same,Hindu,Rural,High,No,No,1
29,Male,School,Different,Muslim,Urban,High,No,No,0
39,Male,School,Same,Hindu,Rural,Middle,No,No,1
28,Female,PhD,Same,Christian,Urban,High,Yes,Yes,1
37,Female,Postgraduate,Different,Sikh,Rural,High,No,No,1
39,Male,Postgraduate,Same,Muslim,Rural,Middle,No,No,1
28,Male,School,Same,Hindu,Urban,Low,No,No,0
35,Male,School,Different,Hindu,Urban,Low,Yes,No,1
24,Female,Graduate,Same,Hindu,Urban,Middle,No,Yes,1
27,Female,Graduate,Different,Others,Urban,High,No,No,1
32,Female,School,Same,Others,Urban,High,No,Yes,1
20,Female,School,Same,Muslim,Urban,Low,Yes,No,1
25,Male,PhD,Different,Muslim,Rural,Low,Yes,No,1
28,Male,School,Same,Hindu,Urban,Middle,Yes,No,0
35,Male,Postgraduate,Different,Sikh,Urban,Middle,Yes,Yes,1
24,Female,School,Different,Hindu,Urban,Middle,Yes,No,1
34,Female,Graduate,Same,Hindu,Rural,Middle,No,No,1
24,Male,Graduate,Same,Hindu,Urban,Middle,No,No,1
30,Female,Graduate,Same,Others,Rural,Middle,Yes,Yes,0
27,Male,School,Same,Hindu,Urban,Low,No,Yes,1
39,Female,Graduate,Same,Christian,Urban,Low,No,Yes,0
22,Male,Graduate,Same,Sikh,Rural,High,No,Yes,1
18,Female,Graduate,Different,Muslim,Urban,Middle,No,No,0
35,Male,School,Same,Sikh,Urban,Middle,Yes,No,1
23,Male,Graduate,Different,Christian,Rural,Middle,Yes,No,0
37,Female,Graduate,Different,Muslim,Urban,High,No,No,1
38,Female,PhD,Same,Hindu,Urban,Middle,No,Yes,1
26,Male,School,Same,Sikh,Urban,Middle,No,Yes,1
37,Female,School,Same,Hindu,Rural,Middle,No,No,1
18,Female,PhD,Same,Hindu,Urban,Low,Yes,Yes,1
27,Male,Postgraduate,Same,Others,Urban,High,No,No,0
28,Female,Postgraduate,Same,Muslim,Rural,Low,No,Yes,1
22,Male,Postgraduate,Same,Hindu,Rural,Middle,No,No,0
30,Female,Graduate,Same,Christian,Rural,Middle,Yes,Yes,0
23,Male,PhD,Different,Hindu,Rural,Middle,Yes,Yes,1
33,Female,Postgraduate,Same,Muslim,Urban,Low,No,No,1
23,Male,Graduate,Same,Hindu,Rural,Middle,No,No,1
28,Female,PhD,Same,Hindu,Urban,Middle,No,Yes,1
27,Male,Graduate,Same,Hindu,Urban,High,No,No,1
27,Female,Graduate,Same,Hindu,Urban,Middle,Yes,No,0
29,Male,School,Same,Hindu,Rural,Low,No,Yes,0
30,Male,Postgraduate,Same,Others,Urban,Low,No,No,1
27,Female,Graduate,Same,Hindu,Urban,Middle,No,No,0
18,Female,School,Same,Muslim,Urban,High,No,No,0
28,Male,Graduate,Same,Muslim,Urban,Middle,No,No,1
26,Female,School,Same,Muslim,Urban,Middle,No,No,1
18,Female,Graduate,Different,Hindu,Rural,High,Yes,No,1
21,Female,School,Same,Hindu,Rural,Middle,No,No,1
29,Female,Graduate,Same,Hindu,Rural,Low,No,No,1
38,Female,School,Same,Hindu,Rural,Low,Yes,No,0
34,Male,School,Same,Christian,Urban,Middle,No,No,0
21,Female,Graduate,Same,Muslim,Urban,High,No,Yes,1
26,Female,Graduate,Same,Sikh,Urban,Middle,No,Yes,1
36,Female,School,Different,Hindu,Urban,Low,No,Yes,1
27,Male,School,Same,Hindu,Rural,Middle,No,Yes,0
34,Male,Postgraduate,Same,Muslim,Rural,Low,No,No,1
29,Female,PhD,Same,Christian,Rural,Middle,No,No,1
34,Female,Graduate,Different,Hindu,Urban,High,No,No,1
25,Male,School,Same,Christian,Urban,High,No,Yes,0
28,Male,School,Same,Hindu,Rural,Low,No,No,0
24,Male,Postgraduate,Different,Muslim,Urban,Low,No,No,0
25,Female,PhD,Same,Hindu,Rural,Middle,No,No,1
21,Male,Graduate,Same,Hindu,Rural,Middle,No,No,1
29,Female,School,Same,Hindu,Urban,Low,Yes,Yes,0
30,Female,PhD,Different,Hindu,Urban,High,No,No,0
20,Female,Graduate,Same,Hindu,Urban,Low,No,No,0
21,Female,School,Different,Muslim,Rural,Low,No,Yes,1
18,Male,Graduate,Different,Hindu,Urban,Middle,No,Yes,1
32,Female,Postgraduate,Same,Hindu,Urban,High,No,Yes,1
28,Female,School,Same,Hindu,Rural,Middle,No,No,1
22,Male,Graduate,Same,Hindu,Urban,Middle,No,No,0
22,Female,School,Different,Muslim,Rural,High,No,No,1
29,Male,Graduate,Same,Hindu,Urban,High,No,Yes,0
24,Female,Graduate,Same,Hindu,Rural,Middle,No,Yes,1
25,Male,Graduate,Different,Christian,Urban,Middle,No,No,0
21,Male,Graduate,Same,Hindu,Urban,Middle,Yes,Yes,1
24,Female,Graduate,Different,Sikh,Rural,High,No,No,0
25,Male,Graduate,Same,Christian,Urban,Middle,No,Yes,1
25,Male,Postgraduate,Different,Muslim,Urban,Middle,No,No,0
27,Female,School,Same,Hindu,Rural,Low,Yes,No,0
20,Male,Postgraduate,Different,Sikh,Rural,Middle,No,No,1
36,Male,School,Same,Christian,Urban,Middle,No,No,1
30,Male,Graduate,Same,Hindu,Urban,Low,No,Yes,1
28,Male,School,Different,Hindu,Rural,Low,Yes,No,1
32,Male,School,Same,Others,Rural,Middle,Yes,No,1
27,Male,School,Same,Muslim,Urban,Middle,Yes,No,0
37,Female,Postgraduate,Same,Hindu,Urban,Middle,No,No,0
29,Female,Postgraduate,Different,Muslim,Urban,High,No,Yes,0
39,Female,PhD,Same,Muslim,Urban,Middle,No,No,1
26,Female,School,Same,Muslim,Urban,Middle,Yes,Yes,1
34,Female,Postgraduate,Same,Hindu,Urban,Middle,No,No,1
31,Male,Postgraduate,Same,Others,Urban,Low,Yes,No,1
30,Male,Graduate,Same,Hindu,Urban,Middle,Yes,No,1
18,Male,Graduate,Different,Christian,Urban,Middle,Yes,No,1
30,Male,School,Same,Christian,Urban,Middle,No,No,0
32,Male,Graduate,Same,Hindu,Urban,Low,No,Yes,1
36,Male,School,Same,Muslim,Urban,Low,No,Yes,1
23,Male,Postgraduate,Different,Muslim,Rural,Middle,No,No,1
26,Male,School,Different,Hindu,Urban,Low,No,No,0
27,Female,Graduate,Same,Hindu,Urban,Middle,No,Yes,1
20,Male,School,Same,Hindu,Urban,High,No,No,1
30,Male,School,Same,Hindu,Urban,Low,No,Yes,1
25,Female,School,Same,Christian,Urban,Middle,No,No,1
21,Male,School,Same,Hindu,Urban,Middle,No,Yes,1
30,Female,Graduate,Same,Muslim,Rural,High,No,No,0
21,Male,School,Different,Hindu,Urban,Middle,Yes,Yes,1
24,Male,School,Same,Hindu,Rural,High,No,No,1
19,Female,Graduate,Same,Muslim,Rural,Middle,Yes,No,1
26,Male,Graduate,Same,Sikh,Urban,Low,No,No,1
38,Male,Graduate,Same,Muslim,Rural,Middle,Yes,No,1
23,Female,PhD,Different,Sikh,Urban,Low,No,No,1
27,Male,Postgraduate,Different,Hindu,Rural,High,No,No,1
18,Male,School,Same,Muslim,Rural,Low,No,No,1
23,Female,School,Different,Christian,Rural,Middle,No,No,1
26,Male,Postgraduate,Same,Christian,Rural,Low,No,Yes,1
22,Female,School,Different,Muslim,Urban,Low,Yes,No,1
23,Male,PhD,Same,Hindu,Rural,Middle,No,No,1
20,Male,Postgraduate,Same,Muslim,Urban,Middle,Yes,No,1
38,Male,Postgraduate,Same,Christian,Rural,Middle,No,No,1
31,Female,School,Same,Hindu,Urban,Low,Yes,No,1
28,Male,School,Same,Hindu,Urban,Low,No,No,0
36,Male,School,Different,Muslim,Rural,Low,No,No,0
29,Male,Graduate,Different,Hindu,Urban,Middle,No,No,0
36,Female,Postgraduate,Same,Hindu,Urban,High,No,No,1
23,Male,Graduate,Same,Hindu,Urban,Low,No,No,1
19,Male,PhD,Same,Muslim,Rural,Middle,No,Yes,1
20,Female,Graduate,Same,Others,Urban,High,No,No,1
27,Female,Graduate,Different,Muslim,Rural,Middle,No,No,1
30,Male,Graduate,Same,Muslim,Urban,Middle,Yes,No,1
29,Female,School,Same,Hindu,Rural,Low,No,No,1
20,Male,Postgraduate,Same,Hindu,Urban,Middle,No,No,1
34,Male,School,Same,Hindu,Rural,Low,No,Yes,1
26,Female,Postgraduate,Same,Sikh,Urban,Low,No,No,1
32,Male,School,Same,Christian,Rural,Middle,Yes,No,0
30,Female,PhD,Same,Hindu,Rural,Low,No,No,1
37,Female,School,Same,Muslim,Urban,Middle,Yes,No,1
37,Male,Postgraduate,Different,Muslim,Rural,Middle,No,No,1
30,Female,School,Different,Hindu,Urban,High,Yes,Yes,1
23,Male,School,Same,Muslim,Rural,Middle,No,No,1
30,Male,School,Same,Christian,Rural,Middle,No,Yes,0
28,Female,Graduate,Same,Muslim,Rural,High,Yes,No,1
22,Female,Graduate,Different,Muslim,Rural,Middle,No,No,1
18,Male,School,Same,Muslim,Rural,High,No,No,1
27,Female,School,Different,Others,Rural,Middle,No,No,0
34,Male,School,Same,Hindu,Urban,High,Yes,No,0
38,Male,Postgraduate,Different,Others,Rural,High,Yes,No,1
27,Female,School,Same,Sikh,Urban,Low,Yes,No,0
18,Female,School,Same,Muslim,Rural,Middle,No,No,1
31,Female,Graduate,Same,Hindu,Urban,Low,No,No,1
31,Male,PhD,Same,Hindu,Rural,Middle,No,No,1
25,Male,Graduate,Same,Christian,Urban,High,No,No,0
33,Male,Graduate,Same,Hindu,Rural,Low,No,No,1
24,Female,Postgraduate,Same,Muslim,Rural,Middle,Yes,No,1
39,Male,School,Same,Hindu,Urban,Low,Yes,No,0
35,Male,Postgraduate,Same,Hindu,Urban,Middle,No,No,1
36,Female,School,Different,Hindu,Urban,Middle,No,No,1
33,Male,PhD,Same,Christian,Rural,Middle,No,No,1
35,Male,Postgraduate,Different,Muslim,Rural,High,No,No,1
24,Female,Graduate,Same,Muslim,Urban,Low,Yes,No,1
26,Male,Postgraduate,Different,Hindu,Rural,Middle,Yes,No,1
32,Female,Postgraduate,Same,Sikh,Urban,High,Yes,Yes,0
27,Male,School,Same,Muslim,Urban,Middle,Yes,No,1
35,Male,Postgraduate,Same,Hindu,Rural,Middle,Yes,No,0
20,Male,PhD,Same,Hindu,Urban,High,No,No,1
37,Female,Postgraduate,Different,Hindu,Urban,Low,No,No,1
37,Female,Postgraduate,Different,Hindu,Urban,Middle,Yes,No,1
20,Male,Postgraduate,Same,Muslim,Urban,Middle,No,No,1
32,Female,School,Same,Muslim,Urban,Middle,No,Yes,1
39,Female,Postgraduate,Different,Hindu,Urban,Low,No,No,1
23,Male,Graduate,Same,Hindu,Urban,Middle,Yes,No,1
25,Male,Graduate,Different,Hindu,Rural,Middle,No,No,0
18,Female,Graduate,Different,Hindu,Rural,Middle,No,No,0
29,Male,Graduate,Different,Hindu,Urban,Middle,No,No,1
29,Male,Graduate,Same,Hindu,Urban,Middle,No,No,1
24,Male,School,Same,Hindu,Rural,High,No,No,1
35,Male,School,Same,Hindu,Urban,Middle,No,No,0
19,Male,Graduate,Same,Hindu,Urban,High,No,No,1
18,Female,School,Same,Hindu,Urban,Middle,No,Yes,1
30,Female,Postgraduate,Different,Hindu,Urban,Middle,No,No,1
34,Male,Graduate,Same,Hindu,Urban,Low,Yes,No,1
38,Female,PhD,Different,Others,Rural,High,Yes,No,1
38,Female,Graduate,Different,Hindu,Urban,Middle,No,No,0
23,Female,Graduate,Same,Others,Rural,Low,Yes,No,1
28,Female,PhD,Same,Hindu,Urban,Low,No,Yes,1
34,Male,Graduate,Different,Christian,Rural,Middle,Yes,No,1
29,Female,School,Same,Hindu,Rural,Low,No,Yes,0
39,Female,Graduate,Different,Hindu,Urban,Low,Yes,No,1
23,Female,Postgraduate,Same,Christian,Rural,Low,Yes,Yes,1
25,Female,Postgraduate,Same,Hindu,Urban,Low,No,No,1
30,Female,School,Same,Muslim,Urban,Low,No,No,1
23,Female,PhD,Same,Hindu,Urban,Low,No,No,0
39,Female,Graduate,Same,Hindu,Urban,High,Yes,Yes,1
39,Male,Postgraduate,Different,Sikh,Rural,Middle,No,No,0
28,Male,School,Same,Hindu,Rural,Middle,No,No,1
28,Female,School,Different,Hindu,Rural,Low,No,No,0
24,Female,Graduate,Same,Hindu,Urban,High,Yes,No,0
23,Male,Postgraduate,Same,Hindu,Rural,Middle,No,Yes,0
22,Male,Graduate,Same,Hindu,Rural,Middle,Yes,No,1
36,Female,Graduate,Different,Hindu,Rural,Middle,Yes,Yes,0
30,Male,Graduate,Same,Muslim,Urban,High,Yes,Yes,1
31,Male,PhD,Same,Sikh,Rural,Middle,No,No,0
37,Male,School,Different,Hindu,Rural,Middle,No,Yes,1
20,Female,School,Same,Others,Urban,Middle,No,Yes,1
32,Female,Graduate,Same,Sikh,Rural,Middle,Yes,No,1
19,Male,Graduate,Different,Hindu,Urban,Low,No,Yes,1
31,Female,School,Same,Muslim,Urban,Middle,No,No,1
19,Female,School,Same,Hindu,Rural,Middle,No,No,1
33,Male,Graduate,Same,Hindu,Urban,Low,No,No,1
31,Male,Postgraduate,Same,Hindu,Rural,Low,Yes,No,1
20,Male,Graduate,Same,Hindu,Urban,Middle,No,Yes,1
31,Female,Postgraduate,Same,Muslim,Urban,High,Yes,Yes,0
26,Female,Postgraduate,Same,Hindu,Urban,High,Yes,Yes,1
20,Female,PhD,Same,Christian,Rural,Low,Yes,No,1
26,Male,Graduate,Same,Hindu,Rural,Middle,Yes,Yes,1
31,Male,School,Same,Muslim,Urban,Low,No,No,1
27,Male,Graduate,Different,Muslim,Urban,Middle,No,No,0
21,Male,PhD,Different,Hindu,Rural,Low,No,Yes,0
23,Male,School,Same,Hindu,Urban,Middle,No,No,1
29,Female,Postgraduate,Same,Hindu,Urban,Middle,No,Yes,0
25,Male,Postgraduate,Same,Hindu,Urban,Low,No,No,1
30,Female,Postgraduate,Same,Hindu,Urban,Low,No,No,1
18,Male,Graduate,Different,Hindu,Urban,Low,No,No,0
25,Male,School,Same,Muslim,Urban,Middle,Yes,No,1
36,Male,Graduate,Same,Hindu,Urban,Middle,No,No,1
37,Male,Graduate,Same,Muslim,Urban,Middle,No,No,1
32,Male,Graduate,Different,Hindu,Rural,High,No,No,0
38,Female,Postgraduate,Different,Hindu,Urban,Middle,No,No,1
27,Female,Postgraduate,Different,Sikh,Rural,Middle,No,Yes,0
31,Female,Graduate,Same,Hindu,Urban,High,No,Yes,1
18,Female,Postgraduate,Different,Others,Rural,Middle,No,No,0
20,Male,Graduate,Different,Hindu,Urban,Low,No,No,1
26,Male,Graduate,Same,Hindu,Rural,High,No,Yes,1
37,Male,Graduate,Different,Hindu,Rural,Low,No,Yes,1
28,Female,School,Different,Hindu,Rural,Middle,No,No,1
28,Female,PhD,Same,Christian,Urban,Low,No,No,1
18,Male,PhD,Same,Hindu,Urban,High,No,No,1
20,Male,School,Same,Hindu,Urban,Middle,No,No,1
20,Female,Graduate,Same,Hindu,Urban,Low,No,No,1
35,Female,Graduate,Different,Hindu,Urban,Middle,No,No,1
36,Male,School,Same,Hindu,Rural,Low,No,No,0
30,Male,Postgraduate,Different,Hindu,Urban,High,Yes,No,1
32,Male,PhD,Same,Hindu,Rural,Low,No,No,1
24,Female,School,Same,Hindu,Urban,Middle,No,No,1
25,Female,School,Different,Muslim,Rural,Middle,No,No,1
37,Female,PhD,Same,Hindu,Urban,High,No,No,1
28,Female,School,Same,Hindu,Rural,Middle,No,No,1
27,Female,School,Same,Hindu,Urban,Low,No,No,1
35,Male,Graduate,Same,Muslim,Rural,Low,No,No,1
37,Female,School,Same,Hindu,Urban,Low,Yes,No,1
32,Male,Graduate,Different,Muslim,Urban,Low,No,Yes,1
22,Male,Graduate,Different,Sikh,Urban,Middle,No,No,1
36,Female,Graduate,Same,Muslim,Urban,Low,No,No,0
26,Female,School,Same,Hindu,Urban,Middle,Yes,Yes,0
34,Male,School,Same,Hindu,Urban,Low,No,No,1
24,Female,Graduate,Same,Christian,Rural,Middle,No,No,1
22,Female,Graduate,Same,Christian,Urban,Middle,No,No,1
35,Male,Graduate,Same,Hindu,Rural,High,No,No,1
20,Male,School,Same,Hindu,Rural,High,Yes,No,1
30,Male,Postgraduate,Same,Hindu,Rural,Middle,No,Yes,1
18,Female,School,Same,Hindu,Urban,Middle,No,No,1
30,Female,School,Same,Hindu,Rural,Middle,No,No,1
31,Female,Graduate,Same,Sikh,Rural,Low,No,No,1
19,Male,Postgraduate,Same,Hindu,Urban,Middle,Yes,No,1
23,Female,Graduate,Same,Hindu,Urban,Low,Yes,No,1
30,Male,School,Different,Hindu,Urban,Middle,Yes,Yes,1
33,Female,School,Same,Hindu,Urban,Middle,No,No,1
33,Female,Postgraduate,Different,Hindu,Rural,Middle,Yes,Yes,1
36,Male,Postgraduate,Different,Hindu,Rural,Middle,Yes,No,1
27,Male,Graduate,Same,Sikh,Urban,Low,Yes,No,0
25,Female,Postgraduate,Same,Hindu,Urban,High,Yes,No,1
35,Male,Postgraduate,Same,Muslim,Rural,Middle,No,No,1
28,Female,Graduate,Different,Hindu,Urban,Middle,No,No,0
27,Female,PhD,Different,Sikh,Rural,Low,Yes,Yes,1
23,Male,Graduate,Same,Muslim,Urban,Low,No,No,0
21,Male,Postgraduate,Different,Hindu,Rural,Low,No,No,1
25,Female,School,Same,Hindu,Rural,Low,No,No,0
18,Male,School,Same,Muslim,Rural,Middle,No,No,1
39,Male,PhD,Different,Hindu,Urban,High,Yes,No,1
31,Female,Graduate,Same,Hindu,Urban,Low,Yes,No,1
32,Female,School,Same,Hindu,Rural,Middle,No,Yes,1
38,Male,Graduate,Same,Hindu,Urban,Low,No,No,1
34,Male,PhD,Same,Hindu,Urban,Low,Yes,No,1
22,Male,Graduate,Different,Christian,Rural,High,No,Yes,1
39,Female,Graduate,Different,Hindu,Urban,Low,Yes,No,1
23,Male,Postgraduate,Same,Hindu,Rural,Low,No,No,0
36,Male,Graduate,Same,Hindu,Urban,Middle,Yes,No,0
33,Female,Graduate,Same,Hindu,Urban,Middle,No,Yes,1
26,Female,PhD,Same,Hindu,Rural,Low,Yes,Yes,1
23,Male,Postgraduate,Same,Hindu,Rural,Middle,No,No,1
26,Male,School,Same,Hindu,Urban,Middle,No,No,0
34,Male,School,Same,Muslim,Urban,Middle,Yes,No,1
32,Female,Graduate,Different,Hindu,Urban,Middle,Yes,No,0
37,Male,Graduate,Same,Christian,Urban,High,Yes,No,0
32,Male,Graduate,Different,Hindu,Urban,Low,No,No,0
33,Male,School,Same,Muslim,Urban,Middle,No,No,0
36,Female,Graduate,Same,Others,Rural,Middle,No,No,1
36,Male,Graduate,Same,Hindu,Rural,Low,No,No,0
21,Male,Graduate,Same,Hindu,Urban,Low,No,No,1
39,Female,School,Different,Sikh,Rural,Middle,Yes,Yes,1
38,Male,Postgraduate,Different,Hindu,Urban,High,No,No,0
20,Female,Postgraduate,Same,Hindu,Rural,Low,No,No,1
27,Female,Graduate,Same,Hindu,Rural,High,No,No,1
32,Male,School,Same,Hindu,Urban,Middle,Yes,No,1
22,Male,Graduate,Same,Hindu,Urban,Low,Yes,No,0
37,Female,PhD,Same,Christian,Rural,Middle,Yes,No,0
28,Male,School,Same,Hindu,Rural,Middle,No,No,1
24,Female,School,Different,Christian,Urban,Middle,No,No,1
39,Female,School,Different,Sikh,Urban,Low,No,No,1
19,Male,School,Same,Hindu,Urban,Middle,No,No,1
20,Male,School,Same,Others,Urban,Middle,No,No,0
30,Female,Graduate,Different,Hindu,Urban,Middle,No,Yes,1
27,Female,Graduate,Same,Hindu,Urban,Middle,No,No,1
38,Male,School,Same,Hindu,Rural,Middle,Yes,No,1
29,Female,School,Same,Hindu,Urban,Middle,No,No,1
25,Male,School,Same,Christian,Rural,High,No,Yes,1
36,Female,Graduate,Same,Muslim,Urban,Middle,No,No,0
34,Male,School,Same,Muslim,Urban,Middle,No,No,0
23,Male,Graduate,Same,Hindu,Urban,Middle,No,No,1
34,Male,Postgraduate,Same,Hindu,Rural,High,Yes,No,1
23,Female,Postgraduate,Same,Hindu,Urban,Low,No,No,1
18,Male,School,Same,Hindu,Urban,Low,No,Yes,1
31,Male,School,Same,Hindu,Urban,Low,No,No,0
26,Female,Graduate,Different,Hindu,Urban,Low,Yes,No,0
22,Female,Graduate,Same,Hindu,Urban,High,No,No,0
25,Female,Graduate,Different,Muslim,Rural,High,No,No,0
39,Female,School,Different,Hindu,Urban,Middle,Yes,Yes,0
29,Female,Graduate,Same,Others,Urban,Middle,No,Yes,1
37,Female,Graduate,Same,Muslim,Rural,High,No,No,0
32,Male,Graduate,Different,Hindu,Urban,High,Yes,No,0
20,Female,School,Different,Sikh,Urban,Low,Yes,Yes,1
38,Male,School,Different,Others,Urban,Middle,No,No,1
35,Male,Graduate,Different,Hindu,Urban,High,No,No,1
26,Male,PhD,Same,Sikh,Urban,High,No,No,1
36,Male,School,Same,Hindu,Urban,Middle,No,No,1
26,Male,School,Same,Hindu,Rural,Low,No,No,0
28,Male,School,Different,Hindu,Urban,Low,No,No,1
35,Female,Postgraduate,Same,Hindu,Rural,Middle,No,No,1
35,Female,Postgraduate,Different,Hindu,Rural,Middle,No,No,0
22,Female,School,Different,Hindu,Urban,Middle,Yes,No,1
26,Female,Graduate,Same,Hindu,Urban,Middle,No,Yes,1
22,Female,Postgraduate,Same,Hindu,Urban,Middle,No,No,1
36,Female,PhD,Same,Hindu,Urban,High,No,No,1
19,Female,Postgraduate,Same,Others,Rural,Middle,No,No,1
32,Female,PhD,Same,Muslim,Urban,High,No,No,1
39,Male,School,Same,Hindu,Urban,Middle,No,No,1
30,Female,Postgraduate,Different,Hindu,Urban,High,No,No,1
39,Female,Graduate,Different,Sikh,Urban,Low,No,No,1
19,Male,Postgraduate,Same,Hindu,Urban,Middle,Yes,No,1
31,Female,Postgraduate,Same,Hindu,Urban,Middle,No,No,0
29,Female,School,Different,Others,Urban,Low,Yes,No,1
35,Female,School,Same,Hindu,Urban,High,No,No,1
34,Female,Graduate,Same,Hindu,Urban,Middle,No,No,1
24,Male,School,Different,Sikh,Rural,High,Yes,No,1
34,Female,School,Same,Hindu,Urban,Low,No,No,0
35,Male,School,Same,Hindu,Rural,Middle,No,No,1
30,Female,Graduate,Same,Muslim,Urban,Low,Yes,No,1
36,Female,Postgraduate,Different,Hindu,Rural,Middle,No,No,0
22,Female,Graduate,Different,Others,Urban,Middle,No,No,1
18,Male,Graduate,Different,Sikh,Rural,High,No,No,1
24,Male,Graduate,Same,Hindu,Urban,Low,No,Yes,1
25,Male,Graduate,Different,Hindu,Rural,Middle,No,No,1
27,Male,School,Different,Hindu,Urban,High,Yes,No,0
36,Male,Postgraduate,Same,Others,Rural,Low,No,Yes,1
22,Female,Postgraduate,Different,Hindu,Rural,High,Yes,No,0
23,Male,School,Same,Hindu,Urban,Low,No,Yes,1
37,Male,School,Different,Hindu,Rural,Middle,No,No,1
22,Male,School,Same,Hindu,Urban,Middle,No,No,0
21,Female,School,Same,Muslim,Urban,Middle,No,No,1
32,Female,School,Same,Hindu,Urban,Low,No,No,1
26,Female,School,Different,Hindu,Urban,Middle,No,No,1
38,Male,Graduate,Same,Muslim,Rural,Low,No,No,1
27,Female,Postgraduate,Same,Hindu,Urban,Low,Yes,No,1
30,Male,Graduate,Same,Hindu,Urban,High,No,Yes,1
29,Male,PhD,Same,Others,Urban,Middle,Yes,Yes,0
29,Female,Graduate,Different,Muslim,Rural,Low,Yes,No,1
20,Female,PhD,Same,Sikh,Rural,Middle,No,No,1
37,Male,School,Same,Christian,Rural,High,Yes,No,1
23,Female,Postgraduate,Same,Muslim,Urban,High,No,No,1
26,Female,School,Same,Hindu,Urban,High,No,No,1
37,Male,School,Same,Hindu,Urban,Middle,No,Yes,0
