,Age_at_Marriage,Gender,Education_Level,Caste_Match,Religion,Urban_Rural,Marital_Satisfaction,Divorce_Status,Income_Level,Spouse_Working,Inter-Caste,Inter-Religion
3221,30,Female,Postgraduate,Same,Hindu,Urban,High,No,Low,Yes,No,No
3222,37,Male,Graduate,Same,Sikh,Urban,Medium,No,Middle,No,No,Yes
3223,38,Female,Postgraduate,Same,Hindu,Rural,High,No,Middle,No,No,No
3224,30,Male,Graduate,Different,Christian,Urban,High,No,Middle,No,No,Yes
3225,19,Female,Graduate,Different,Others,Rural,Medium,No,Middle,Yes,No,No
3226,35,Female,Graduate,Different,Hindu,Rural,Medium,No,Middle,No,No,Yes
3227,18,Female,Postgraduate,Different,Muslim,Urban,High,No,High,Yes,Yes,No
3228,19,Female,School,Same,Hindu,Urban,High,No,Middle,No,No,No
3229,20,Female,School,Same,Christian,Rural,Medium,No,Middle,No,No,Yes
3230,37,Female,Graduate,Different,Hindu,Urban,High,No,Middle,Yes,No,Yes
3231,32,Male,School,Different,Hindu,Urban,High,No,High,Yes,No,No
3232,19,Female,Postgraduate,Same,Hindu,Urban,Medium,No,Low,No,No,No
3233,35,Male,PhD,Different,Hindu,Rural,High,Yes,Low,Yes,Yes,No
3234,33,Female,School,Same,Hindu,Rural,Medium,No,Middle,Yes,Yes,No
3235,35,Male,Graduate,Different,Sikh,Rural,Low,No,Middle,Yes,No,No
3236,39,Female,Postgraduate,Same,Hindu,Urban,High,Yes,Middle,No,No,No
3237,20,Male,School,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
3238,27,Female,Graduate,Same,Hindu,Urban,Low,No,Middle,No,Yes,No
3239,24,Female,Graduate,Different,Hindu,Rural,Low,No,Low,No,No,No
3240,24,Female,Graduate,Different,Hindu,Urban,Low,No,Middle,No,No,No
3241,21,Male,PhD,Different,Muslim,Rural,Medium,No,Middle,No,Yes,No
3242,28,Female,School,Same,Hindu,Urban,High,No,Low,Yes,No,No
3243,31,Female,Graduate,Same,Hindu,Urban,High,No,Low,Yes,No,No
3244,28,Female,Graduate,Same,Hindu,Urban,Low,No,High,Yes,No,Yes
3245,34,Female,School,Same,Hindu,Urban,High,Yes,Middle,No,No,No
3246,28,Male,PhD,Different,Hindu,Urban,High,No,Low,Yes,Yes,No
3247,18,Male,Graduate,Same,Hindu,Urban,High,No,Low,No,Yes,No
3248,30,Male,Graduate,Same,Muslim,Rural,Low,No,Middle,No,No,No
3249,28,Female,Graduate,Different,Others,Urban,Medium,No,Middle,No,Yes,No
3250,35,Female,Graduate,Same,Muslim,Urban,High,No,Middle,Yes,No,Yes
3251,33,Male,School,Different,Sikh,Urban,High,No,Middle,Yes,No,Yes
3252,24,Male,Graduate,Same,Christian,Rural,High,No,High,Yes,No,No
3253,29,Male,Graduate,Same,Hindu,Urban,High,No,Middle,No,Yes,No
3254,27,Female,Graduate,Different,Hindu,Rural,High,No,Middle,No,No,No
3255,34,Female,School,Same,Sikh,Urban,High,No,Low,No,Yes,Yes
3256,20,Female,School,Same,Hindu,Urban,Medium,No,High,No,Yes,No
3257,31,Female,School,Different,Muslim,Rural,Low,No,Middle,Yes,Yes,No
3258,35,Male,Graduate,Same,Muslim,Urban,Low,No,Middle,No,Yes,No
3259,28,Male,School,Same,Hindu,Rural,Medium,Yes,Low,No,No,No
3260,26,Female,Graduate,Same,Muslim,Urban,Low,No,Middle,No,No,No
3261,22,Male,Graduate,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
3262,37,Male,Graduate,Different,Hindu,Urban,Low,No,Middle,Yes,No,No
3263,19,Male,Graduate,Same,Hindu,Urban,Low,No,High,No,Yes,No
3264,21,Male,School,Same,Hindu,Rural,Low,No,Middle,No,No,No
3265,22,Male,School,Different,Muslim,Urban,High,No,Middle,No,Yes,Yes
3266,39,Female,Graduate,Same,Hindu,Urban,Medium,No,Low,No,No,No
3267,23,Male,Graduate,Different,Muslim,Urban,High,No,Low,No,No,No
3268,35,Female,Postgraduate,Different,Hindu,Urban,Low,No,Middle,Yes,No,No
3269,32,Male,School,Different,Sikh,Urban,Medium,No,Middle,Yes,No,Yes
3270,20,Female,School,Different,Hindu,Rural,Medium,Yes,High,No,No,No
3271,23,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,No,Yes,Yes
3272,26,Male,Graduate,Different,Muslim,Rural,Medium,No,Low,No,No,No
3273,34,Female,Graduate,Same,Hindu,Urban,Medium,No,High,Yes,No,No
3274,33,Female,Graduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
3275,31,Female,PhD,Same,Muslim,Rural,Low,Yes,High,No,Yes,Yes
3276,31,Male,School,Same,Muslim,Urban,Medium,No,Middle,Yes,No,No
3277,33,Female,PhD,Same,Hindu,Rural,Medium,No,Middle,Yes,No,Yes
3278,27,Male,PhD,Same,Muslim,Urban,Low,No,Low,No,No,No
3279,25,Female,Graduate,Same,Hindu,Rural,Medium,No,Middle,No,Yes,No
3280,38,Female,Graduate,Same,Christian,Rural,Low,No,Low,Yes,No,No
3281,24,Male,School,Same,Christian,Rural,High,No,Middle,No,No,Yes
3282,32,Male,PhD,Same,Hindu,Urban,Medium,Yes,Low,Yes,No,No
3283,38,Male,Postgraduate,Different,Hindu,Urban,Medium,No,High,No,No,No
3284,29,Male,Postgraduate,Same,Hindu,Urban,High,No,High,No,No,No
3285,23,Female,School,Same,Hindu,Rural,High,No,Middle,Yes,No,Yes
3286,29,Male,School,Different,Hindu,Urban,Medium,No,Middle,No,No,No
3287,33,Female,School,Same,Hindu,Urban,Low,Yes,Low,Yes,Yes,No
3288,21,Male,Postgraduate,Same,Hindu,Rural,High,No,Middle,Yes,No,No
3289,38,Female,Graduate,Same,Others,Urban,Low,No,Middle,Yes,Yes,No
3290,29,Female,School,Different,Muslim,Rural,Medium,No,High,No,No,Yes
3291,34,Female,School,Same,Hindu,Rural,High,No,Middle,Yes,No,No
3292,21,Male,School,Different,Muslim,Urban,Medium,No,Middle,No,No,No
3293,36,Female,School,Different,Sikh,Urban,Medium,No,Low,Yes,No,Yes
3294,27,Male,School,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
3295,23,Male,PhD,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
3296,36,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
3297,30,Male,School,Different,Hindu,Rural,Medium,No,Low,No,No,No
3298,24,Male,Postgraduate,Different,Hindu,Urban,High,No,Low,No,Yes,Yes
3299,25,Male,PhD,Same,Hindu,Rural,High,No,Low,No,No,Yes
3300,34,Male,School,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,No
3301,31,Female,School,Different,Hindu,Rural,Medium,No,Middle,No,Yes,No
3302,21,Female,PhD,Different,Muslim,Urban,Medium,No,Middle,No,No,No
3303,32,Female,School,Same,Hindu,Urban,Low,No,Middle,No,Yes,No
3304,18,Female,PhD,Same,Hindu,Urban,Low,No,Middle,Yes,Yes,No
3305,39,Male,School,Same,Muslim,Urban,Medium,No,Middle,No,No,No
3306,19,Female,Graduate,Same,Hindu,Rural,High,Yes,Low,Yes,No,No
3307,35,Female,Graduate,Different,Sikh,Urban,High,No,Low,Yes,No,No
3308,38,Female,School,Different,Sikh,Rural,Low,No,Middle,Yes,No,No
3309,31,Male,PhD,Same,Hindu,Urban,Low,No,Middle,Yes,Yes,No
3310,31,Male,Graduate,Same,Sikh,Rural,High,No,Low,Yes,No,No
3311,29,Male,School,Same,Christian,Urban,High,No,Middle,No,Yes,No
3312,39,Female,Graduate,Same,Hindu,Rural,Medium,No,Low,No,Yes,No
3313,24,Female,School,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
3314,19,Female,PhD,Different,Hindu,Rural,Medium,No,Middle,Yes,No,No
3315,22,Female,Postgraduate,Same,Hindu,Urban,Low,Yes,Middle,No,Yes,No
3316,20,Male,Postgraduate,Same,Others,Urban,Medium,No,High,No,Yes,No
3317,31,Female,Graduate,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
3318,28,Male,School,Same,Hindu,Urban,Low,No,Middle,Yes,No,No
3319,20,Male,Graduate,Different,Sikh,Urban,Medium,Yes,Low,Yes,No,No
3320,31,Male,Graduate,Same,Muslim,Rural,Medium,No,Low,Yes,No,No
3321,28,Female,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
3322,39,Female,School,Same,Hindu,Urban,Low,No,High,No,No,No
3323,38,Male,Graduate,Same,Hindu,Urban,High,No,Middle,Yes,No,No
3324,39,Male,Graduate,Different,Sikh,Rural,Medium,No,Middle,Yes,No,Yes
3325,29,Female,Graduate,Different,Hindu,Urban,Medium,No,Middle,Yes,Yes,No
3326,31,Male,Graduate,Same,Christian,Urban,High,No,Low,No,Yes,Yes
3327,34,Female,PhD,Same,Hindu,Urban,High,No,Middle,No,Yes,No
3328,33,Female,School,Same,Hindu,Urban,High,No,Low,No,Yes,Yes
3329,24,Female,Graduate,Different,Others,Urban,Low,No,High,No,No,No
3330,21,Female,Postgraduate,Same,Hindu,Rural,Medium,No,Low,Yes,Yes,Yes
3331,26,Male,Postgraduate,Same,Sikh,Rural,Medium,No,Middle,Yes,No,No
3332,35,Female,PhD,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
3333,31,Female,Postgraduate,Same,Hindu,Urban,Low,No,Middle,Yes,No,No
3334,23,Female,School,Same,Hindu,Urban,Medium,No,High,No,No,No
3335,31,Female,School,Same,Muslim,Rural,Medium,No,Low,Yes,No,Yes
3336,25,Female,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,Yes
3337,35,Male,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,Yes,No
3338,31,Female,School,Same,Muslim,Rural,High,No,High,Yes,Yes,No
3339,37,Male,School,Same,Hindu,Urban,High,No,Middle,No,No,No
3340,26,Female,Postgraduate,Different,Hindu,Rural,High,No,Middle,Yes,No,No
3341,28,Female,Graduate,Same,Hindu,Urban,Low,No,Middle,Yes,No,No
3342,21,Male,School,Different,Muslim,Urban,Medium,Yes,Middle,No,Yes,No
3343,23,Female,Graduate,Same,Muslim,Urban,Low,No,Middle,Yes,Yes,Yes
3344,28,Female,School,Same,Muslim,Rural,High,No,Middle,Yes,No,No
3345,37,Male,School,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
3346,31,Female,School,Same,Muslim,Urban,Medium,Yes,High,No,Yes,No
3347,37,Male,Graduate,Different,Hindu,Urban,High,No,High,No,Yes,No
3348,34,Male,Graduate,Same,Muslim,Urban,Low,No,Middle,No,No,No
3349,24,Female,School,Same,Hindu,Urban,Low,No,Middle,No,No,No
3350,25,Male,Graduate,Same,Others,Urban,Medium,No,High,Yes,No,No
3351,39,Female,School,Same,Hindu,Urban,Medium,Yes,Low,Yes,Yes,No
3352,38,Male,Graduate,Same,Muslim,Urban,Medium,No,High,No,No,No
3353,34,Male,School,Same,Hindu,Rural,Medium,No,Low,Yes,Yes,No
3354,20,Female,Postgraduate,Different,Sikh,Urban,High,No,Low,No,Yes,No
3355,18,Male,Graduate,Same,Hindu,Urban,Medium,No,High,Yes,Yes,No
3356,38,Female,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,Yes,Yes,No
3357,33,Female,Graduate,Same,Hindu,Rural,High,No,High,Yes,No,Yes
3358,24,Female,Postgraduate,Same,Hindu,Rural,Medium,No,High,No,Yes,Yes
3359,30,Male,Graduate,Different,Hindu,Rural,High,No,Middle,Yes,No,No
3360,20,Female,Graduate,Different,Hindu,Rural,Low,No,Low,No,No,No
3361,28,Female,Graduate,Same,Hindu,Rural,Low,No,Middle,Yes,No,Yes
3362,37,Female,PhD,Different,Hindu,Rural,Low,No,Middle,Yes,No,No
3363,22,Female,Postgraduate,Different,Sikh,Urban,High,No,High,No,No,No
3364,30,Female,School,Same,Hindu,Rural,High,No,High,Yes,No,Yes
3365,23,Male,Graduate,Same,Hindu,Rural,High,No,Middle,No,No,No
3366,34,Female,School,Same,Muslim,Urban,Medium,No,Low,Yes,No,No
3367,20,Male,Postgraduate,Different,Hindu,Urban,Medium,No,Middle,Yes,Yes,No
3368,22,Male,Postgraduate,Same,Muslim,Urban,High,No,High,Yes,No,No
3369,25,Female,Graduate,Different,Hindu,Urban,Low,No,High,No,No,No
3370,24,Male,PhD,Same,Muslim,Rural,High,No,Middle,No,No,Yes
3371,23,Male,School,Same,Hindu,Rural,Medium,No,Low,Yes,No,Yes
3372,26,Female,PhD,Same,Hindu,Urban,Medium,Yes,Low,No,Yes,No
3373,25,Male,School,Same,Hindu,Urban,High,No,Low,No,No,No
3374,18,Female,Graduate,Same,Christian,Urban,Medium,No,High,No,No,No
3375,23,Male,Graduate,Same,Sikh,Urban,Medium,No,High,No,Yes,No
3376,37,Male,School,Same,Hindu,Urban,Low,No,High,No,No,No
3377,31,Female,Graduate,Different,Christian,Rural,High,No,Middle,Yes,No,No
3378,22,Female,PhD,Same,Hindu,Rural,Medium,No,Middle,No,No,No
3379,18,Female,Graduate,Different,Muslim,Urban,Medium,No,Middle,No,No,No
3380,18,Male,Graduate,Same,Muslim,Rural,High,Yes,High,Yes,No,No
3381,18,Female,Postgraduate,Same,Muslim,Rural,High,No,Low,Yes,No,No
3382,20,Female,School,Same,Muslim,Urban,High,No,Middle,No,No,Yes
3383,32,Female,Postgraduate,Same,Hindu,Rural,Medium,No,High,No,Yes,Yes
3384,21,Female,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
3385,24,Female,School,Different,Hindu,Urban,Medium,Yes,High,Yes,No,Yes
3386,28,Male,Graduate,Same,Christian,Urban,Medium,No,Low,Yes,No,No
3387,33,Male,Graduate,Same,Hindu,Urban,Low,No,High,No,No,No
3388,26,Male,School,Different,Hindu,Urban,Medium,No,High,No,No,No
3389,21,Male,School,Same,Hindu,Rural,High,Yes,Middle,Yes,Yes,No
3390,30,Female,PhD,Same,Hindu,Urban,High,No,Low,No,No,No
3391,25,Female,Graduate,Same,Hindu,Urban,High,No,Middle,Yes,No,No
3392,23,Female,School,Same,Hindu,Urban,High,No,Low,No,No,No
3393,39,Female,School,Same,Hindu,Urban,Medium,No,High,No,No,No
3394,32,Female,School,Same,Hindu,Rural,Medium,Yes,Middle,No,No,No
3395,33,Male,Graduate,Same,Hindu,Rural,Medium,No,High,Yes,No,No
3396,19,Female,Postgraduate,Same,Muslim,Urban,Medium,No,Low,Yes,Yes,No
3397,34,Female,PhD,Same,Muslim,Rural,Medium,No,Low,No,No,No
3398,36,Female,School,Different,Hindu,Urban,High,No,High,No,No,Yes
3399,38,Female,Graduate,Different,Hindu,Rural,Low,No,Middle,Yes,No,No
3400,18,Male,School,Different,Sikh,Urban,Medium,No,Middle,No,No,No
3401,38,Female,School,Same,Christian,Urban,Medium,No,Middle,Yes,No,No
3402,24,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,No,No,Yes
3403,34,Male,School,Same,Christian,Urban,Low,No,High,Yes,No,No
3404,36,Female,School,Different,Hindu,Rural,High,No,Middle,Yes,No,No
3405,31,Female,Graduate,Same,Hindu,Rural,Medium,No,Low,No,No,No
3406,27,Female,School,Same,Muslim,Urban,Medium,No,Middle,No,No,No
3407,20,Female,Graduate,Different,Hindu,Rural,Low,No,Middle,Yes,No,Yes
3408,29,Female,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,Yes
3409,27,Female,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
3410,24,Female,Postgraduate,Same,Hindu,Rural,High,No,Low,Yes,Yes,No
3411,36,Male,Graduate,Different,Hindu,Urban,High,No,Low,Yes,No,No
3412,21,Male,Postgraduate,Same,Hindu,Urban,Low,No,High,No,Yes,No
3413,24,Female,Graduate,Same,Hindu,Rural,Low,No,High,No,Yes,No
3414,30,Female,Graduate,Different,Hindu,Rural,High,Yes,Low,Yes,No,No
3415,30,Female,School,Same,Muslim,Urban,Medium,No,Low,No,No,Yes
3416,23,Male,Postgraduate,Same,Christian,Urban,Low,No,Middle,Yes,No,No
3417,27,Male,Graduate,Same,Muslim,Urban,High,No,Middle,No,No,No
3418,24,Male,Graduate,Different,Hindu,Rural,Medium,No,Low,Yes,Yes,No
3419,25,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
3420,28,Female,Graduate,Same,Hindu,Urban,High,No,High,No,No,No
3421,27,Female,Graduate,Different,Hindu,Urban,High,Yes,Low,Yes,Yes,Yes
3422,34,Male,School,Same,Hindu,Urban,High,Yes,Middle,No,No,No
3423,24,Female,Graduate,Different,Muslim,Rural,Medium,No,High,No,No,Yes
3424,33,Male,Graduate,Same,Muslim,Urban,Medium,No,Low,No,No,No
3425,30,Male,School,Different,Hindu,Urban,Medium,No,Middle,No,No,No
3426,23,Male,School,Same,Muslim,Rural,Low,No,Middle,Yes,No,Yes
3427,25,Male,Postgraduate,Same,Hindu,Urban,High,No,Low,No,No,No
3428,24,Female,Graduate,Same,Hindu,Urban,High,No,High,No,Yes,No
3429,31,Female,Graduate,Different,Hindu,Urban,High,No,Middle,No,No,No
3430,33,Female,Postgraduate,Same,Christian,Rural,Low,No,Low,No,Yes,Yes
3431,23,Female,School,Same,Hindu,Urban,Low,No,Middle,No,No,No
3432,19,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
3433,24,Female,Postgraduate,Same,Christian,Rural,Medium,No,Middle,No,No,Yes
3434,36,Male,Graduate,Different,Hindu,Rural,Medium,No,Middle,Yes,No,No
3435,39,Female,School,Different,Muslim,Urban,Medium,No,Middle,No,No,Yes
3436,33,Female,Graduate,Same,Christian,Urban,High,No,Middle,Yes,No,No
3437,31,Female,PhD,Same,Muslim,Urban,Medium,No,Middle,No,No,No
3438,18,Male,Postgraduate,Same,Muslim,Urban,Medium,No,Middle,Yes,No,No
3439,35,Female,School,Different,Hindu,Urban,Medium,No,Middle,No,No,No
3440,39,Male,PhD,Same,Others,Urban,Medium,No,High,Yes,No,No
3441,39,Male,School,Different,Hindu,Urban,Medium,No,High,Yes,No,No
3442,24,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,No,No,Yes
3443,31,Female,School,Different,Hindu,Rural,Low,No,Low,Yes,No,No
3444,30,Male,School,Same,Hindu,Urban,Medium,No,High,No,Yes,No
3445,20,Female,Postgraduate,Same,Sikh,Urban,Low,No,Middle,No,Yes,Yes
3446,18,Male,Graduate,Same,Christian,Rural,Medium,No,Middle,No,Yes,No
3447,39,Female,Graduate,Different,Hindu,Rural,High,No,High,Yes,No,No
3448,39,Male,Postgraduate,Different,Hindu,Urban,High,Yes,Middle,Yes,No,Yes
3449,24,Female,School,Different,Hindu,Urban,High,No,Low,Yes,No,No
3450,36,Female,Postgraduate,Same,Hindu,Rural,Medium,No,High,Yes,Yes,No
3451,36,Male,School,Same,Hindu,Urban,Low,No,Low,No,No,No
3452,31,Female,Graduate,Different,Hindu,Urban,High,No,Middle,No,No,No
3453,38,Male,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
3454,37,Female,Graduate,Same,Hindu,Urban,Low,No,Middle,Yes,No,Yes
3455,34,Male,School,Same,Hindu,Urban,Medium,No,Middle,Yes,Yes,Yes
3456,31,Male,Postgraduate,Same,Hindu,Urban,High,No,Low,Yes,No,No
3457,37,Male,School,Same,Muslim,Rural,Low,No,High,Yes,No,No
3458,23,Male,Postgraduate,Different,Hindu,Rural,High,No,Middle,Yes,No,No
3459,33,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
3460,32,Male,Graduate,Same,Hindu,Rural,Medium,Yes,Middle,Yes,Yes,No
3461,37,Male,Postgraduate,Different,Muslim,Rural,High,No,Middle,No,Yes,No
3462,37,Male,Graduate,Different,Hindu,Urban,Medium,No,High,Yes,Yes,No
3463,32,Female,School,Same,Muslim,Urban,Low,No,Low,Yes,No,No
3464,19,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
3465,20,Female,Postgraduate,Different,Hindu,Urban,Low,No,Low,No,Yes,No
3466,20,Male,School,Same,Hindu,Urban,Medium,No,Middle,No,No,No
3467,32,Female,School,Same,Hindu,Rural,High,No,Middle,No,No,No
3468,29,Male,PhD,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
3469,38,Female,Postgraduate,Different,Sikh,Urban,High,No,Middle,Yes,No,No
3470,37,Male,Graduate,Same,Hindu,Rural,High,No,Middle,No,Yes,No
3471,38,Male,Postgraduate,Same,Others,Urban,Medium,No,High,No,No,No
3472,29,Male,School,Same,Christian,Urban,High,No,Low,No,No,No
3473,19,Female,Graduate,Same,Muslim,Urban,Low,No,Low,Yes,No,No
3474,32,Male,School,Same,Muslim,Urban,Low,No,Middle,No,No,No
3475,27,Female,PhD,Different,Hindu,Urban,High,No,Middle,Yes,No,Yes
3476,37,Female,Graduate,Same,Sikh,Urban,Medium,No,High,Yes,No,Yes
3477,23,Male,Graduate,Same,Hindu,Urban,High,No,High,No,Yes,No
3478,34,Male,Graduate,Different,Hindu,Urban,High,No,Middle,No,No,No
3479,25,Female,Graduate,Same,Muslim,Urban,High,No,Low,No,No,Yes
3480,27,Male,Graduate,Same,Hindu,Urban,High,No,Low,No,No,No
3481,18,Male,Graduate,Different,Hindu,Rural,Medium,No,Middle,Yes,No,No
3482,24,Female,Graduate,Different,Hindu,Rural,Medium,No,Low,No,Yes,No
3483,35,Female,Graduate,Different,Hindu,Rural,Medium,No,Low,Yes,Yes,Yes
3484,38,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
3485,38,Female,Graduate,Different,Hindu,Urban,Low,No,High,No,No,Yes
3486,29,Male,Graduate,Same,Muslim,Rural,High,No,Middle,No,No,No
3487,32,Female,PhD,Different,Hindu,Urban,High,No,Middle,Yes,No,Yes
3488,21,Female,Graduate,Same,Muslim,Urban,High,No,Middle,No,No,No
3489,26,Male,Graduate,Different,Hindu,Rural,Medium,No,Middle,No,Yes,No
3490,38,Female,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,No,Yes,Yes
3491,24,Female,Graduate,Different,Muslim,Urban,Medium,No,Middle,Yes,Yes,No
3492,24,Male,School,Same,Hindu,Urban,Medium,No,High,No,No,No
3493,26,Male,Graduate,Same,Hindu,Rural,Medium,No,Middle,No,Yes,Yes
3494,39,Female,Graduate,Same,Muslim,Urban,Low,No,Middle,No,No,No
3495,36,Female,Postgraduate,Same,Hindu,Urban,High,No,Middle,No,No,No
3496,27,Female,Postgraduate,Same,Muslim,Rural,Medium,No,Middle,Yes,Yes,No
3497,29,Female,Postgraduate,Same,Hindu,Rural,Low,No,Middle,Yes,No,Yes
3498,26,Male,Graduate,Same,Hindu,Rural,Low,No,High,Yes,Yes,No
3499,36,Male,School,Same,Muslim,Rural,Low,Yes,Middle,No,No,No
3500,31,Female,Postgraduate,Same,Christian,Rural,Low,No,Low,No,Yes,Yes
3501,37,Female,Postgraduate,Same,Hindu,Rural,Medium,No,Low,No,No,No
3502,38,Male,PhD,Different,Hindu,Urban,Medium,Yes,High,Yes,No,Yes
3503,23,Male,Graduate,Same,Hindu,Urban,High,No,High,No,Yes,No
3504,22,Female,Graduate,Same,Sikh,Rural,Medium,No,High,Yes,No,No
3505,18,Male,Graduate,Different,Hindu,Rural,Low,No,Middle,No,No,Yes
3506,30,Male,Postgraduate,Same,Muslim,Rural,High,No,Low,Yes,No,No
3507,30,Male,Graduate,Same,Christian,Rural,High,No,High,No,No,No
3508,30,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
3509,35,Female,School,Same,Hindu,Urban,High,No,Middle,No,No,Yes
3510,29,Female,School,Same,Hindu,Rural,Medium,No,Low,No,No,No
3511,33,Female,Graduate,Different,Hindu,Rural,High,No,Middle,No,No,No
3512,38,Female,Graduate,Same,Others,Rural,Low,Yes,Middle,No,No,Yes
3513,20,Male,School,Same,Hindu,Rural,Medium,No,Middle,No,No,Yes
3514,21,Female,School,Same,Muslim,Rural,Low,No,High,Yes,Yes,No
3515,31,Male,School,Different,Hindu,Rural,Medium,Yes,Low,No,No,No
3516,26,Female,Postgraduate,Same,Hindu,Rural,Medium,No,High,No,No,No
3517,27,Female,Graduate,Same,Hindu,Rural,Medium,Yes,Low,No,No,Yes
3518,27,Female,Graduate,Same,Christian,Urban,Medium,No,High,Yes,Yes,No
3519,23,Female,School,Same,Hindu,Rural,High,Yes,Middle,Yes,No,No
3520,26,Female,Graduate,Same,Hindu,Urban,Medium,Yes,Middle,Yes,Yes,No
3521,35,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,Yes
3522,25,Female,Graduate,Different,Hindu,Urban,Low,No,Middle,No,No,No
3523,19,Female,Postgraduate,Same,Muslim,Urban,Low,No,Middle,No,No,Yes
3524,23,Female,School,Same,Muslim,Rural,High,No,Middle,Yes,No,No
3525,37,Female,Graduate,Same,Sikh,Urban,High,Yes,Middle,No,No,No
3526,34,Male,School,Same,Hindu,Urban,Medium,No,Middle,No,No,No
3527,35,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,No
3528,23,Female,School,Different,Muslim,Urban,Medium,No,Low,Yes,Yes,No
3529,20,Male,School,Same,Hindu,Urban,High,No,Middle,No,No,No
3530,23,Male,School,Different,Sikh,Rural,Medium,No,Middle,No,Yes,No
3531,36,Male,Postgraduate,Same,Hindu,Urban,Medium,Yes,Middle,Yes,No,No
3532,18,Male,School,Same,Hindu,Rural,Low,No,Low,No,No,No
3533,30,Female,School,Same,Hindu,Rural,Low,No,High,Yes,No,No
3534,36,Male,Postgraduate,Different,Hindu,Rural,Low,No,Middle,No,No,No
3535,27,Male,Graduate,Same,Hindu,Urban,High,No,Low,No,Yes,No
3536,30,Male,Graduate,Same,Hindu,Rural,High,No,Middle,Yes,No,No
3537,25,Male,PhD,Different,Muslim,Rural,Medium,No,Middle,Yes,No,No
3538,31,Female,Graduate,Different,Christian,Urban,Medium,No,Middle,No,Yes,No
3539,32,Female,School,Same,Hindu,Urban,Medium,No,Low,No,No,No
3540,33,Female,Postgraduate,Different,Sikh,Urban,Medium,No,Low,No,No,No
3541,23,Male,PhD,Different,Hindu,Rural,Medium,No,Middle,Yes,No,No
3542,24,Female,Graduate,Same,Hindu,Rural,Medium,No,High,No,No,Yes
3543,18,Male,PhD,Same,Hindu,Urban,Medium,No,Middle,Yes,Yes,No
3544,28,Male,Graduate,Different,Hindu,Rural,Medium,No,Low,Yes,No,No
3545,26,Female,School,Same,Others,Rural,Low,No,Middle,No,Yes,No
3546,20,Female,School,Different,Hindu,Rural,Low,No,Middle,No,No,Yes
3547,38,Female,School,Same,Hindu,Rural,High,No,Low,No,Yes,No
3548,24,Male,Graduate,Same,Sikh,Urban,High,No,Low,Yes,No,No
3549,26,Female,School,Different,Hindu,Urban,High,No,Low,Yes,No,Yes
3550,21,Female,Graduate,Same,Muslim,Urban,Medium,No,Middle,Yes,No,No
3551,19,Female,Graduate,Same,Christian,Urban,High,No,Low,Yes,Yes,No
3552,18,Female,Graduate,Different,Hindu,Rural,Medium,No,Middle,Yes,No,No
3553,32,Male,School,Different,Muslim,Urban,Medium,No,High,Yes,No,Yes
3554,29,Female,Graduate,Different,Muslim,Urban,Low,Yes,Low,Yes,No,No
3555,30,Female,Graduate,Same,Muslim,Urban,High,No,Low,Yes,Yes,No
3556,26,Male,Graduate,Same,Hindu,Rural,Low,No,Middle,Yes,No,No
3557,37,Male,School,Same,Hindu,Urban,High,No,Low,No,No,Yes
3558,32,Female,School,Same,Muslim,Urban,Low,No,Low,Yes,No,No
3559,20,Female,Graduate,Different,Hindu,Urban,Low,No,Middle,No,No,No
3560,31,Female,Graduate,Same,Hindu,Urban,Medium,Yes,Middle,No,Yes,No
